symbol,time,spot_price,strike,premium,days_to_maturity,moneyness,delta,gamma,vega,theta,rho,volatility,poe,bs_theoretical,option_type
ABEVA13,2024-01-02T00:00:00.000Z,13.71,12.73,2.65,273,ITM,0.670939,0.06978724067400204,0.05161878427966471,-0.003953805878903925,0.07094286589729663,36.324,52.57,2.65,CALL
ABEVA131,2024-01-02T00:00:00.000Z,13.71,12.48,1.23,13,ITM,1.0,0.0,0.0,-0.0009894548035648992,0.006431418623889308,0.0,100.0,1.2429,CALL
ABEVA133,2024-01-02T00:00:00.000Z,13.71,12.73,1.03,13,ITM,0.904738,0.21022005098056062,0.005273767753636956,-0.006150551661010062,0.005867490400884614,25.872,89.44,1.03,CALL
ABEVA136,2024-01-02T00:00:00.000Z,13.71,12.98,0.8,13,ITM,0.854952,0.30748614235395344,0.007098899133211766,-0.007367632958941382,0.005634024535015152,23.81,84.23,0.8,CALL
ABEVA138,2024-01-02T00:00:00.000Z,13.71,13.23,0.59,13,ATM,0.770335,0.4310565163795221,0.009447636329812959,-0.009004833108681823,0.005143897268450153,22.603,75.45,0.59,CALL
ABEVA141,2024-01-02T00:00:00.000Z,13.71,13.48,0.39,13,ATM,0.66029,0.5808609531765234,0.011406012389200786,-0.00957152479837973,0.004468758248099622,20.251,64.33,0.39,CALL
ABEVA144,2024-01-02T00:00:00.000Z,13.71,14.23,0.09,13,ATM,0.235874,0.461655089380244,0.00958875922976916,-0.008149403554159513,0.0016218091543841865,21.421,22.12,0.09,CALL
ABEVA146,2024-01-02T00:00:00.000Z,13.71,13.98,0.16,13,ATM,0.361248,0.5612791380179424,0.011663595934751915,-0.009994282356825398,0.002472407597015174,21.431,34.32,0.16,CALL
ABEVA147,2024-01-02T00:00:00.000Z,13.71,14.23,1.7,273,ATM,0.546655,0.08783628808507893,0.05653858951116078,-0.0037331965454715957,0.06277507379750537,31.611,41.61,1.7,CALL
ABEVA148,2024-01-02T00:00:00.000Z,13.71,14.48,0.05,13,OTM,0.145865,0.33598833570204534,0.007125803410696797,-0.00614930873072351,0.0010058455910251596,21.872,13.48,0.05,CALL
ABEVA150,2024-01-02T00:00:00.000Z,13.71,13.73,0.25,13,ATM,0.505547,0.6292968489751332,0.012421555446630548,-0.010255707288559564,0.0034465487575403467,20.357,48.71,0.25,CALL
ABEVA153,2024-01-02T00:00:00.000Z,13.71,14.73,0.03,13,OTM,0.091963,0.23055472311102937,0.005138312189910238,-0.004640037970836649,0.0006349432723568596,22.984,8.36,0.03,CALL
ABEVA155,2024-01-02T00:00:00.000Z,13.71,14.98,0.01,13,OTM,0.038052,0.12393721838688451,0.0025765205181324446,-0.0021652221851639923,0.00026396959998482047,21.44,3.42,0.01,CALL
