symbol,time,spot_price,strike,premium,days_to_maturity,moneyness,delta,gamma,vega,theta,rho,volatility,poe,bs_theoretical,option_type
ABEVA125,2023-01-02T00:00:00.000Z,14.19,11.92,2.22,13,ITM,1.0,0.0,0.0,-0.0009450561905844227,0.006142829326663506,0.0,100.0,2.2823,CALL
ABEVA133,2023-01-02T00:00:00.000Z,14.19,12.67,1.58,13,ITM,0.917508,0.1262313217218373,0.004903610035713992,-0.007961134993120973,0.005901263264252186,37.398,90.38,1.58,CALL
ABEVA135,2023-01-02T00:00:00.000Z,14.19,12.92,1.32,13,ITM,0.919903,0.15153576320803622,0.0047958026154594794,-0.006551163739130075,0.006052926628299322,30.468,90.91,1.32,CALL
ABEVA138,2023-01-02T00:00:00.000Z,14.19,13.17,1.17,13,ITM,0.81269,0.21129981510554227,0.00866942474788686,-0.013992986210253053,0.005345476603973079,39.499,78.76,1.17,CALL
ABEVA140,2023-01-02T00:00:00.000Z,14.19,13.42,0.91,13,ITM,0.79208,0.27613335957821356,0.009234277617058934,-0.012254151301628916,0.005328741831118365,32.194,77.05,0.91,CALL
ABEVA143,2023-01-02T00:00:00.000Z,14.19,13.67,0.7,13,ATM,0.72693,0.3480791881326564,0.010716669932337348,-0.012980140982080992,0.004960166856297684,29.64,70.41,0.7,CALL
ABEVA145,2023-01-02T00:00:00.000Z,14.19,13.92,0.54,13,ATM,0.629923,0.3912690465224867,0.012169669013752651,-0.014681977760171,0.004332589222807016,29.943,60.4,0.54,CALL
ABEVA148,2023-01-02T00:00:00.000Z,14.19,14.17,0.39,13,ATM,0.527907,0.4256872310741979,0.012826214591631475,-0.01487327022285197,0.003663189599405769,29.007,50.16,0.39,CALL
ABEVA15,2023-01-02T00:00:00.000Z,14.19,14.42,0.3,13,ATM,0.428389,0.3959711424521623,0.012649984106145176,-0.01542239129615531,0.002981127079605916,30.755,40.12,0.3,CALL
ABEVA153,2023-01-02T00:00:00.000Z,14.19,14.67,0.22,13,ATM,0.339057,0.3607169244947409,0.011796613441422013,-0.014649121770747503,0.0023684751918069224,31.484,31.33,0.22,CALL
ABEVA155,2023-01-02T00:00:00.000Z,14.19,14.92,0.14,13,ATM,0.248699,0.3240965101142729,0.010213407490700812,-0.012186634277718636,0.0017483045942864588,30.338,22.74,0.14,CALL
ABEVA158,2023-01-02T00:00:00.000Z,14.19,15.17,0.09,13,OTM,0.177062,0.26744161796068716,0.008369787801367818,-0.009891197695526184,0.0012497027226401132,30.129,15.99,0.09,CALL
ABEVA160,2023-01-02T00:00:00.000Z,14.19,15.42,0.06,13,OTM,0.12595,0.20971072997113183,0.006669685733079168,-0.00799150356177115,0.0008910265462359679,30.618,11.21,0.06,CALL
ABEVA163,2023-01-02T00:00:00.000Z,14.19,15.67,0.04,13,OTM,0.088551,0.1595219584081235,0.005170953100291325,-0.0063030233974689385,0.000627575587598685,31.207,7.77,0.04,CALL
ABEVA165,2023-01-02T00:00:00.000Z,14.19,15.92,0.02,13,OTM,0.050646,0.10773471699856063,0.0033581769688607404,-0.003931376419332475,0.0003604178952669881,30.008,4.39,0.02,CALL
ABEVA168,2023-01-02T00:00:00.000Z,14.19,16.17,0.02,13,OTM,0.046503,0.09089878924479197,0.003136664143925236,-0.004058546313011955,0.00033008742810433243,33.22,3.96,0.02,CALL
ABEVA170,2023-01-02T00:00:00.000Z,14.19,16.42,0.02,13,OTM,0.04311,0.07822305177445125,0.0029510548963181393,-0.004169304878934645,0.00030526125552794616,36.319,3.61,0.02,CALL
ABEVA173,2023-01-02T00:00:00.000Z,14.19,16.67,0.01,13,OTM,0.024209,0.05043693340811999,0.0018334996504810038,-0.002494424358655001,0.00017205423863474216,34.997,2.0,0.01,CALL
ABEVA175,2023-01-02T00:00:00.000Z,14.19,16.92,0.01,13,OTM,0.022713,0.044386578664463744,0.0017376815756180244,-0.002543696197877559,0.0001611018419210771,37.689,1.85,0.01,CALL
ABEVA180,2023-01-02T00:00:00.000Z,14.19,17.42,0.01,13,OTM,0.02032,0.03552189275681378,0.0015816267089895195,-0.0026296611195880818,0.00014359012999104866,42.865,1.6,0.01,CALL
ABEVB134,2023-01-02T00:00:00.000Z,14.19,12.82,1.6,33,ITM,0.812278,0.15000688317362953,0.01383136739356869,-0.008116031620353218,0.012998589490808642,34.969,77.63,1.6,CALL
ABEVB137,2023-01-02T00:00:00.000Z,14.19,13.07,1.43,33,ITM,0.762669,0.16673049716371233,0.015865845096434752,-0.009420864175633151,0.012299375713540374,36.089,72.05,1.43,CALL
ABEVB139,2023-01-02T00:00:00.000Z,14.19,13.32,1.26,33,ITM,0.71481,0.18228289513894433,0.01743884245816863,-0.01029172627163779,0.01163266104915959,36.282,66.87,1.26,CALL
ABEVB147,2023-01-02T00:00:00.000Z,14.19,14.07,0.7,33,ATM,0.562004,0.25270027714123106,0.020237661418156385,-0.009890491010507187,0.009526545957132282,30.372,51.84,0.7,CALL
