symbol,time,spot_price,strike,premium,days_to_maturity,moneyness,delta,gamma,vega,theta,rho,volatility,poe,bs_theoretical,option_type
ITUBA241,2024-01-02T00:00:00.000Z,33.52,25.7,8.08,13,ITM,0.926808,0.021044130935592303,0.010578024450671186,-0.03710680881101818,0.011858103714996796,86.721,89.53,8.08,CALL
ITUBA251,2024-01-02T00:00:00.000Z,33.52,26.95,6.56,13,ITM,1.0,0.0,0.0,-0.002136683249685419,0.013888359928991735,0.0,100.0,6.5978,CALL
ITUBA252,2024-01-02T00:00:00.000Z,33.52,24.7,9.0,13,ITM,0.948991,0.015666956901070287,0.00797799916645075,-0.028768119095321763,0.011767095688703955,87.854,92.44,9.0,CALL
ITUBA253,2024-01-02T00:00:00.000Z,33.52,25.2,8.25,13,ITM,1.0,0.0,0.0,-0.0019979375841214305,0.012986518375161103,0.0,100.0,8.346,CALL
ITUBA257,2024-01-02T00:00:00.000Z,33.52,26.2,7.4,13,ITM,0.971094,0.014554202625167862,0.005022964719970939,-0.01349915857380084,0.012974676422552262,59.542,96.1,7.4,CALL
ITUBA258,2024-01-02T00:00:00.000Z,33.52,27.2,6.68,13,ITM,0.894372,0.030089949888480384,0.01390359923442665,-0.0444790135629178,0.012019421833982621,79.718,85.75,6.68,CALL
ITUBA261,2024-01-02T00:00:00.000Z,33.52,27.45,6.24,13,ITM,0.934424,0.027308620378467152,0.009719470231756547,-0.02494504790121724,0.012939004878664437,61.404,91.47,6.24,CALL
ITUBA273,2024-01-02T00:00:00.000Z,33.52,27.7,5.9,13,ITM,0.965591,0.020928442034964603,0.005801122268213071,-0.012770612177742032,0.013653321622495773,47.822,95.65,5.9,CALL
ITUBA276,2024-01-02T00:00:00.000Z,33.52,28.95,4.68,13,ITM,0.943657,0.035250343043628646,0.008631983447773509,-0.016165157007795243,0.01390340769642233,42.247,93.19,4.68,CALL
ITUBA281,2024-01-02T00:00:00.000Z,33.52,27.95,5.67,13,ITM,0.95537,0.025264405891129896,0.007168550868543466,-0.015588504915103956,0.013595247200667132,48.952,94.39,5.67,CALL
ITUBA286,2024-01-02T00:00:00.000Z,33.52,28.2,5.41,13,ITM,0.958368,0.025667052072119403,0.006777073898280179,-0.013993986701431815,0.013781200538875424,45.553,94.83,5.41,CALL
ITUBA289,2024-01-02T00:00:00.000Z,33.52,28.45,5.15,13,ITM,0.961917,0.02582734652932213,0.006303449193494511,-0.012358674391146676,0.01397671046012755,42.107,95.33,5.15,CALL
ITUBA291,2024-01-02T00:00:00.000Z,33.52,28.7,4.85,13,ITM,0.999128,0.001760137740359448,0.00022603950305556138,-0.0024656968103700153,0.01477490841448913,22.156,99.9,4.85,CALL
ITUBA296,2024-01-02T00:00:00.000Z,33.52,30.45,3.03,13,ITM,1.0,0.0,0.0,-0.002414174580813395,0.015692043036653,0.0,100.0,3.1014,CALL
ITUBA298,2024-01-02T00:00:00.000Z,33.52,29.45,4.0,13,ITM,1.0,0.0,0.0,-0.002334891343348259,0.015176705005892637,0.0,100.0,4.1004,CALL
ITUBA299,2024-01-02T00:00:00.000Z,33.52,29.2,4.39,13,ITM,0.963413,0.030130635226517617,0.006100478053330778,-0.010410543111520641,0.014394642439875574,34.931,95.66,4.39,CALL
ITUBA301,2024-01-02T00:00:00.000Z,33.52,29.7,3.92,13,ITM,0.941443,0.04363145998784231,0.008897764486900139,-0.014233882993508544,0.01425718658459988,35.183,93.15,3.92,CALL
ITUBA308,2024-01-02T00:00:00.000Z,33.52,30.95,2.6,13,ITM,1.0,0.0,0.0,-0.0024538161995459632,0.01594971205203318,0.0,100.0,2.6019,CALL
ITUBA310,2024-01-02T00:00:00.000Z,33.52,29.95,3.54,13,ITM,1.0,0.0,0.0,-0.002374532962080827,0.01543437402127282,0.0,100.0,3.6009,CALL
ITUBA311,2024-01-02T00:00:00.000Z,33.52,30.7,3.05,13,ITM,0.865171,0.07729979764375824,0.016515577432752757,-0.025474343327755063,0.013387088668186616,36.861,84.62,3.05,CALL
ITUBA313,2024-01-02T00:00:00.000Z,33.52,30.2,3.5,13,ITM,0.896282,0.06214089016225727,0.013721107927985365,-0.022210585321694138,0.013692931070411848,38.095,87.98,3.5,CALL
ITUBA315,2024-01-02T00:00:00.000Z,33.52,31.45,2.26,13,ITM,0.857146,0.1076978003931531,0.01717884996580094,-0.020283777076014774,0.01365586927335154,27.519,84.26,2.26,CALL
ITUBA316,2024-01-02T00:00:00.000Z,33.52,31.2,2.35,13,ITM,1.0,0.0,0.0,-0.0024736370089122476,0.016078546559723267,0.0,100.0,2.3522,CALL
ITUBA320,2024-01-02T00:00:00.000Z,33.52,31.95,1.76,13,ATM,0.83403,0.14324645185916074,0.01897056895027705,-0.018749951901355318,0.013514085016654786,22.848,82.08,1.76,CALL
ITUBA321,2024-01-02T00:00:00.000Z,33.52,31.7,2.03,13,ITM,0.836972,0.12306226502160239,0.018751914368675307,-0.021025888172705048,0.013425673727165143,26.289,82.18,2.03,CALL
ITUBA326,2024-01-02T00:00:00.000Z,33.52,32.45,1.34,13,ATM,0.76076,0.18926284098165688,0.023626799993515545,-0.021489068728496773,0.01246376027553174,21.537,74.53,1.34,CALL
ITUBA328,2024-01-02T00:00:00.000Z,33.52,32.7,1.18,13,ATM,0.703671,0.2037743454099993,0.026322905389846496,-0.02434145068880376,0.011559120977299015,22.286,68.59,1.18,CALL
ITUBA331,2024-01-02T00:00:00.000Z,33.52,32.95,1.0,13,ATM,0.652843,0.22317075611732384,0.028115461839642114,-0.02516098742834107,0.010773071395539366,21.735,63.44,1.0,CALL
ITUBA336,2024-01-02T00:00:00.000Z,33.52,33.45,0.68,13,ATM,0.535859,0.25264456590833506,0.03025000867263934,-0.025405356927601788,0.008915247338170644,20.657,51.72,0.68,CALL
ITUBA341,2024-01-02T00:00:00.000Z,33.52,33.95,0.41,13,ATM,0.402502,0.26476786866425955,0.02946111634166537,-0.022790985254630983,0.00674853896701562,19.197,38.57,0.41,CALL
ITUBA346,2024-01-02T00:00:00.000Z,33.52,34.45,0.24,13,ATM,0.276683,0.23284603216209468,0.02547980621273727,-0.019218404840382054,0.004660585790532666,18.879,26.25,0.24,CALL
ITUBA351,2024-01-02T00:00:00.000Z,33.52,34.95,0.15,13,ATM,0.18675,0.17934221883756485,0.020441234184539185,-0.0159450208357239,0.0031519002085097095,19.664,17.5,0.15,CALL
