epoch,train_loss,val_loss,lr
48,405.3732795715332,4.081052639267662,0.0001
49,404.95993076671255,4.078400373458862,0.0001
50,405.2644663724032,4.075641577894038,0.0001
51,404.73453070900655,4.072132132270119,0.0001
52,404.19640072909266,4.071161465211348,0.0001
53,404.11610065806997,4.070214304057035,0.0001
54,403.7819324840199,4.066455288366838,0.0001
55,403.813627763228,4.064832719889554,0.0001
56,403.365890156139,4.062251643701033,0.0001
57,403.0598539872603,4.061714768409729,0.0001
58,403.19606711647725,4.059833006425337,0.0001
59,403.40197823264384,4.05823523348028,0.0001
60,402.9395349675959,4.05608466538516,0.0001
61,402.0601286454634,4.0545549826188525,0.0001
62,402.4500118602406,4.051289016550237,0.0001
63,402.0271648060192,4.0503845539959995,0.0001
64,401.98579476096415,4.048581199212507,0.0001
65,402.0218346335671,4.045706207101995,0.0001
66,401.83997622403234,4.046961979432539,0.0001
67,401.6408122669567,4.043376662514427,0.0001
68,401.0759537436745,4.041709639809349,0.0001
69,401.49682859940964,4.038739789615978,0.0001
70,400.90184506503016,4.038234201344577,0.0001
71,400.0740606134588,4.0367748520591045,0.0001
72,400.09645600752395,4.033736033873125,0.0001
73,399.8501566106623,4.031349702314897,0.0001
74,399.3641041842374,4.031581250104037,0.0001
75,399.3836444507946,4.028853221373125,0.0001
76,399.24715943769974,4.026837132193825,0.0001
77,398.6640510559082,4.025184967301109,0.0001
78,398.55824730613017,4.021588184616783,0.0001
79,398.70682074806905,4.019957011396235,0.0001
80,398.5220333446156,4.017658786340193,0.0001
81,398.31988351995295,4.015525297685103,0.0001
82,397.8358012112704,4.013085430318659,0.0001
83,397.32092701305044,4.011467012492093,0.0001
84,397.3542761369185,4.00781372460452,0.0001
85,397.06116624311966,4.0066784837029195,0.0001
86,396.4009402881969,4.002982063726946,0.0001
87,396.6025890003551,4.001748518510298,0.0001
88,396.83302827314895,4.000115795568987,0.0001
89,396.57688210227275,3.9987366416237573,0.0001
90,395.9664701981978,3.996489644050598,0.0001
91,396.2030230435458,3.9949073032899336,0.0001
92,395.8515722101385,3.993764628063549,0.0001
93,395.71788302334875,3.992214495485479,0.0001
94,395.56740327314895,3.991718433120034,0.0001
95,395.4922374378551,3.9901719743555244,0.0001
96,395.30577538230204,3.9891824939034204,0.0001
97,395.3866847645153,3.988108201460405,0.0001
98,394.90603256225586,3.986769817092202,0.0001
99,395.03422303633255,3.9868027730421587,0.0001
100,394.879957372492,3.9867213422601875,0.0001
101,394.75448365644974,3.9851337779651987,0.0001
102,394.78180729259145,3.984437248923562,0.0001
103,394.50672114979136,3.9840057871558447,0.0001
104,394.4064625826749,3.9849504124034536,0.0001
105,395.0646830472079,3.981758876280351,0.0001
106,394.5291345769709,3.9822779460386797,0.0001
107,394.7994613647461,3.9813866290179165,0.0001
108,394.46603150801224,3.980405818332325,0.0001
109,394.33357654918325,3.980075012553822,0.0001
110,393.97306927767664,3.9792662425474687,0.0001
111,394.2431182861328,3.9799047491767188,0.0001
112,394.0792614329945,3.978803179480813,0.0001
113,394.1237421902743,3.9781726707111704,0.0001
114,394.28332554210317,3.978264732794328,0.0001
115,394.06954505226827,3.978166255083951,0.0001
116,393.66926644065165,3.976336273280057,0.0001
117,393.94104732166636,3.9764328653162178,0.0001
118,394.42518268931997,3.976700035008517,0.0001
119,394.28870634599167,3.9767671823501587,0.0001
120,393.8525127064098,3.975589632987976,0.0001
121,393.7923726168546,3.977621566165577,0.0001
122,393.5217909379439,3.9753794128244575,0.0001
123,393.97828188809484,3.974785566329956,0.0001
124,394.0826336253773,3.9750665426254272,0.0001
125,394.01482009887695,3.9742887020111084,0.0001
126,393.3652784174139,3.973772417415272,0.0001
127,394.06903769753194,3.973534345626831,0.0001
128,393.54133536598897,3.974114092913541,0.0001
129,393.3001057017933,3.973675348541953,0.0001
130,394.1409402327104,3.973050973632119,0.0001
131,394.04146298495203,3.972575718706304,0.0001
132,393.5835907676003,3.9721436500549316,0.0001
133,393.73467740145594,3.9725207632238213,0.0001
134,393.48130347511983,3.9720678979700264,0.0001
135,393.56797270341355,3.9730933687903662,0.0001
136,394.420297796076,3.9720420945774424,0.0001
137,393.2707148465243,3.9713375460017812,0.0001
138,393.5437327298251,3.97105889970606,0.0001
139,393.5896044644442,3.9714032736691562,0.0001
140,393.4080134305087,3.9712322408502754,0.0001
141,394.0455523404208,3.971768693490462,0.0001
142,393.70874751697886,3.9708289449865166,0.0001
143,393.13726009022105,3.971632047133012,0.0001
144,393.457423470237,3.970036896792325,0.0001
145,393.7668325250799,3.972157034006986,0.0001
146,393.3573920510032,3.969806584444913,0.0001
147,393.0112516229803,3.9706831845370205,0.0001
148,393.2960021279075,3.9693637869574805,0.0001
149,393.3873079473322,3.9688944166356865,0.0001
150,393.1478046070446,3.9694068215110083,0.0001
151,393.5415857488459,3.96876538883556,0.0001
152,393.2138054587624,3.9689255952835083,0.0001
153,392.8837238658558,3.9684034260836514,0.0001
154,393.36827434193003,3.969400991093029,0.0001
155,393.7958918484774,3.9687331264669243,0.0001
156,393.2073957269842,3.969405336813493,0.0001
157,393.3827507712624,3.968659596009688,0.0001
158,393.78219153664327,3.9679711731997402,0.0001
159,393.3779806657271,3.968399752270092,0.0001
160,392.9413226734508,3.9686284607106987,0.0001
161,393.22147542780095,3.9687293659556997,0.0001
162,393.641862002286,3.9674173160032793,0.0001
163,393.06861114501953,3.9679987647316675,0.0001
164,392.69112916426224,3.9680458307266235,0.0001
165,393.07533090764827,3.9678813869302925,0.0001
166,393.28782931241125,3.967671416022561,0.0001
167,393.0738594748757,3.96776760708202,0.0001
168,393.0521743080833,3.9674177278171885,0.0001
169,393.2028985456987,3.9676496874202383,0.0001
170,392.5337188027122,3.9676835970445112,0.0001
171,392.6855288418856,3.9679568897594106,0.0001
172,392.7449545426802,3.9676651629534634,0.0001
173,392.9918181679466,3.9676367369565098,0.0001
174,393.02099609375,3.967282024296847,0.0001
175,393.0449888055975,3.9673392447558316,0.0001
176,393.36689376831055,3.9666461402719673,0.0001
177,392.7648107355291,3.9696807861328125,0.0001
178,392.9854559464888,3.9679150472987783,0.0001
179,393.04448318481445,3.9675057367845015,0.0001
180,393.0484046936035,3.966804114255038,0.0001
181,393.3169337185946,3.9676111828197134,0.0001
182,393.24239869551224,3.9670435081828725,0.0001
183,392.77732502330434,3.967290314761075,0.0001
184,393.1623229980469,3.9670618122274224,0.0001
185,392.28201918168503,3.966030803593722,0.0001
186,392.85833254727453,3.967081069946289,0.0001
187,392.4757191051136,3.9672568169507114,0.0001
188,393.23574308915573,3.967386830936779,0.0001
189,392.67505125565964,3.9668619957837192,0.0001
190,392.45127071033824,3.9670747952027754,0.0001
191,392.6774742820046,3.966912789778276,0.0001
192,393.12358821522105,3.9663861014626245,0.0001
193,392.59855859929866,3.9675735993818804,0.0001
194,392.79657155817205,3.9665906646034936,0.0001
195,392.83862720836294,3.968104590069164,0.0001
196,393.055512861772,3.9666213664141567,0.0001
197,392.56819742376155,3.9665851918133823,0.0001
198,393.03445920077235,3.966600038788535,0.0001
199,392.7746106928045,3.9666613015261563,0.0001
200,392.8238927667791,3.967225183140148,0.0001
201,392.3365620699796,3.966471325267445,0.0001
202,392.50182897394353,3.967219894582575,0.0001
203,393.15108663385564,3.9663490598851983,0.0001
204,392.87233630093664,3.967097033153881,0.0001
205,392.72116921164775,3.9661133506081323,0.0001
206,392.43831114335495,3.9660279100591485,0.0001
207,392.31228776411575,3.9670129906047475,0.0001
208,392.84584912386805,3.966768752444874,0.0001
209,392.66849968650126,3.9666249535300513,0.0001
210,393.4097515452992,3.967701489275152,0.0001
211,392.7477569580078,3.966138807210055,0.0001
212,393.0319966402921,3.9666842872446235,0.0001
213,392.8104046908292,3.96669800715013,0.0001
214,393.1231720664284,3.9662000265988437,0.0001
215,392.80972255359995,3.9661533615805884,0.0001
216,392.60503005981445,3.966731635006991,0.0001
217,392.02702400901103,3.9669617522846568,0.0001
218,392.78781856190074,3.9662633917548438,0.0001
219,392.22256539084697,3.966868931596929,0.0001
220,392.68144954334605,3.96779727935791,0.0001
221,392.6523156599565,3.9663229313763706,0.0001
222,392.7720444419167,3.967080744830045,0.0001
223,392.88637924194336,3.966381538997997,0.0001
224,392.0228205594149,3.9670327468351885,0.0001
225,392.38721431385386,3.9672928289933638,0.0001
226,392.51256249167704,3.967184066772461,0.0001
227,392.51488252119583,3.9667169722643765,0.0001
228,392.30178624933416,3.9663076509128916,0.0001
229,392.18941809914327,3.9665348638187754,0.0001
230,392.47350311279297,3.9671323732896284,0.0001
231,392.5795523903587,3.9669884226538916,0.0001
232,392.5522571910511,3.9671528339385986,0.0001
233,392.3506695140492,3.9666410251097246,0.0001
234,392.02563441883433,3.967283530668779,0.0001
235,392.36502352627843,3.966422612016851,0.0001
236,392.4314367120916,3.9660440900109033,0.0001
237,392.1684296347878,3.9666393236680464,0.0001
238,392.3098421963778,3.967260154810819,0.0001
239,392.86827399513936,3.9663385477933017,0.0001
240,392.3999623385343,3.966409368948503,0.0001
241,392.5520740855824,3.9674303748390893,0.0001
242,392.24206508289683,3.9669894955374976,0.0001
243,392.82781809026545,3.9660875255411323,0.0001
244,392.24830141934484,3.966809706254439,0.0001
245,392.21962633999914,3.9675663601268423,0.0001
246,392.4543016607111,3.9664018587632612,0.0001
247,392.34588449651545,3.9667700312354346,0.0001
248,392.5037436051802,3.9669712240045722,0.0001
249,392.31839301369405,3.9661175229332666,0.0001
250,392.22054117376155,3.9665467739105225,0.0001
251,391.8104105862704,3.9668017517436636,0.0001
252,392.18913165005773,3.9660698717290703,0.0001
253,391.96935480291194,3.966386014764959,0.0001
254,392.19849361072886,3.966380227695812,0.0001
255,392.29980503429067,3.9663786346262153,0.0001
256,392.12258390946823,3.9659943255511196,0.0001
257,392.21501263705164,3.965907855467363,0.0001
258,392.1086928627708,3.9662103436209937,0.0001
259,392.1417666348544,3.966193990273909,0.0001
260,392.22304118763316,3.966405142437328,0.0001
261,392.7825567072088,3.966100952842019,0.0001
262,391.90166646784,3.966458873315291,0.0001
263,392.13108028065074,3.966266382824291,0.0001
264,392.07780387184835,3.9656031890348955,0.0001
265,392.86867627230555,3.9653830853375522,0.0001
266,392.03712498057973,3.966584725813432,0.0001
267,392.5255844809792,3.9649980068206787,0.0001
268,392.0782047618519,3.9654967243021186,0.0001
269,392.2605341131037,3.9650461131876167,0.0001
270,392.0917136452415,3.965654817494479,0.0001
271,392.05395923961294,3.9656050963835283,0.0001
272,392.02355402166194,3.966166951439597,0.0001
273,392.5272948525169,3.9656635522842407,0.0001
274,392.9388965259899,3.965808456594294,0.0001
275,392.1256654912775,3.966316125609658,0.0001
276,391.88620862093836,3.9654615142128686,0.0001
277,392.19523308493876,3.9648081064224243,0.0001
278,392.81568769975144,3.965334025296298,0.0001
279,392.55577885020864,3.9648615338585596,0.0001
280,392.0644500038841,3.9647901383313267,0.0001
281,392.51731352372605,3.9651038429953833,0.0001
282,392.4287074695934,3.9656413901935923,0.0001
283,392.1365203857422,3.9645311290567573,0.0001
284,392.4661851362749,3.966445131735368,0.0001
285,392.3045241615989,3.9649477871981533,0.0001
286,391.93630079789597,3.964817307212136,0.0001
287,392.34620701182973,3.965201421217485,0.0001
288,392.60605066472834,3.965668114748868,0.0001
289,392.27475357055664,3.9650800986723467,0.0001
290,391.8368003151634,3.964918710968711,0.0001
291,391.76346067948776,3.965748819437894,0.0001
292,392.35670644586736,3.9651354768059472,0.0001
293,391.97354542125356,3.965038126165217,0.0001
294,392.1195755004883,3.965199503031644,0.0001
295,392.340501611883,3.9648776054382324,0.0001
296,391.6286315917969,3.9652739654887807,0.0001
297,392.2419520291415,3.9647275534543125,0.0001
298,392.4005258733576,3.9642561349001797,0.0001
299,392.29693256724966,3.9650022333318535,0.0001
300,392.0204866582697,3.9646554209969262,0.0001
301,392.1503739790483,3.965310801159252,0.0001
302,392.0475044250488,3.965023485097018,0.0001
303,392.02505805275655,3.964468143203042,0.0001
304,392.4732024452903,3.964900569482283,0.0001
305,392.0046071139249,3.9647800597277554,0.0001
306,392.2793353687633,3.9645920450037178,0.0001
307,392.67853927612305,3.964873107996854,0.0001
308,392.0329888083718,3.965266845443032,0.0001
309,392.41079503839666,3.9651917110789907,0.0001
310,392.00635355169123,3.9652114564722236,0.0001
311,391.32008986039597,3.964205113324252,0.0001
312,392.13333441994405,3.965376517989419,0.0001
313,392.56270946155894,3.96563242782246,0.0001
314,392.06938726251775,3.965398506684737,0.0001
315,391.8902653780851,3.9641381935639814,0.0001
316,392.0504781549627,3.9645396037535234,0.0001
317,392.39892647483134,3.9644539139487525,0.0001
318,392.31500694968486,3.9646420153704556,0.0001
319,392.07705757834697,3.965467344630848,0.0001
320,391.78252480246806,3.9647890112616797,0.0001
321,392.22171089865947,3.96509989825162,0.0001
322,392.8825094049627,3.965238105167042,0.0001
323,392.11708727749914,3.9646920507604424,0.0001
324,392.61098064075816,3.9651246937838467,0.0001
325,391.98012750799006,3.964544881473888,0.0001
326,392.0552635192871,3.964676954529502,0.0001
327,391.6962287209251,3.9651172269474375,0.0001
328,392.34926293113017,3.9650590528141367,0.0001
329,392.3264271129261,3.964808767492121,0.0001
330,392.079083182595,3.9642117348584263,0.0001
331,391.9930374839089,3.965594692663713,0.0001
332,391.8192006891424,3.964274525642395,0.0001
333,391.87684666026723,3.9654807177456943,0.0001
334,391.58505907925695,3.964998028495095,0.0001
335,391.9783418828791,3.9648181308399546,0.0001
336,391.63584865223277,3.9647457708011973,0.0001
337,391.8425067554821,3.964507222175598,0.0001
338,391.48389850963247,3.9640436389229516,0.0001
339,392.4437193437056,3.9654777483506636,0.0001
340,392.1096128983931,3.9651166092265737,0.0001
341,392.2695295160467,3.965138229456815,0.0001
342,391.56862501664597,3.9649484049190176,0.0001
343,391.6530699296431,3.9643133120103315,0.0001
344,392.0272185585716,3.9649653651497583,0.0001
345,392.17874561656606,3.9645900292830034,0.0001
346,391.88021885265005,3.9647925875403662,0.0001
347,392.26856682517314,3.9650272997942837,0.0001
348,391.7162007418546,3.964311426336115,0.0001
349,392.0744580355558,3.9649884809147227,0.0001
350,391.7896430275657,3.964874419299039,0.0001
351,392.26602935791016,3.9638455455953423,0.0001
352,392.03575723821467,3.9643020413138648,0.0001
353,391.97462289983577,3.963984175161882,0.0001
354,391.8079650185325,3.9647154157811944,0.0001
355,392.3962665904652,3.9643771648406982,0.0001
356,392.20710719715464,3.963489705866033,0.0001
357,391.8152566389604,3.964187567884272,0.0001
358,391.87771918556905,3.963435270569541,0.0001
359,391.76300048828125,3.964163368398493,0.0001
360,391.85872025923294,3.9642531113191084,0.0001
361,391.94112396240234,3.963427413593639,0.0001
362,391.805136940696,3.9639263478192417,0.0001
363,391.71575130115855,3.9635403264652598,0.0001
364,391.55325386740947,3.9637826789509165,0.0001
365,391.61538349498403,3.963876160708341,0.0001
366,391.6205368041992,3.964054302735762,0.0001
367,392.14997759732336,3.963833895596591,0.0001
368,391.91190962357956,3.963997819206931,0.0001
369,391.8716309287331,3.9639460065148096,0.0001
370,391.9119269631126,3.9635524316267534,0.0001
371,391.6420752785423,3.9631281224164097,0.0001
372,392.2945161299272,3.963840040293607,0.0001
373,391.70418375188655,3.9641034603118896,0.0001
374,391.88031699440694,3.963080807165666,0.0001
375,392.06834411621094,3.9633099924434316,0.0001
376,392.39133904197,3.962933128530329,0.0001
377,391.6369223161177,3.9632081443613227,0.0001
378,392.3390294855291,3.9641999764875933,0.0001
379,391.6231266368519,3.963430404663086,0.0001
380,391.89099225130946,3.9638879624280063,0.0001
381,391.44818288629705,3.9632115255702627,0.0001
382,391.7575270912864,3.9628561518409033,0.0001
383,391.8132598183372,3.9634829542853613,0.0001
384,391.6934322010387,3.963945984840393,0.0001
385,391.7022590637207,3.9635451381856743,0.0001
386,391.291297565807,3.963621746410023,0.0001
387,391.4068419716575,3.963911002332514,0.0001
388,391.51294985684484,3.9634441895918413,0.0001
389,391.5891588384455,3.963345321741971,0.0001
390,391.3722995411266,3.963376424529336,0.0001
391,392.17078642411667,3.963443940336054,0.0001
392,391.83625862815165,3.9632599353790283,0.0001
393,392.0013569918546,3.963306492025202,0.0001
394,391.5338169444691,3.9628276283090766,0.0001
395,392.2390181801536,3.963235454125838,0.0001
396,391.52818887883967,3.963176207108931,0.0001
397,391.61060576005417,3.9628696983510796,0.0001
398,391.4281945662065,3.962356925010681,0.0001
399,391.42247633500534,3.962690093300559,0.0001
400,397.54979705810547,3.9656541889364068,0.0001
401,392.1444688276811,3.9586864709854126,0.0001
402,391.9157777266069,3.957739678296176,0.0001
403,391.795014814897,3.9574038223786787,0.0001
404,391.6834942210804,3.9574802897193213,0.0001
405,391.67979951338333,3.9573347026651557,0.0001
406,391.770394411954,3.9573829607530073,0.0001
407,391.8777358315208,3.9574943022294478,0.0001
408,391.6453559181907,3.957561731338501,0.0001
409,391.3999540155584,3.957809166474776,0.0001
410,391.8713035583496,3.9579474925994873,0.0001
411,391.2541046142578,3.9579269019040195,0.0001
412,391.7787843184038,3.9579019113020464,0.0001
413,391.32460472800517,3.958446979522705,0.0001
414,391.70410537719727,3.958074591376565,0.0001
415,391.5783261385831,3.958025639707392,0.0001
416,392.13971814242274,3.958133740858598,0.0001
417,391.26280351118606,3.9583712816238403,0.0001
418,391.43426028164953,3.9585217887705024,0.0001
419,391.4576887650923,3.9581811969930474,0.0001
420,391.6443592418324,3.9585329077460547,0.0001
421,391.5986161665483,3.9583544080907647,0.0001
422,391.5523733659224,3.95840521292253,0.0001
423,391.62351365522903,3.958285104144703,0.0001
424,392.0250844088468,3.958859931338917,0.0001
425,391.90659436312586,3.958326231349598,0.0001
426,391.2947848926891,3.958376255902377,0.0001
427,391.81580942327327,3.958727327260104,0.0001
428,391.67505645751953,3.959285475990989,0.0001
429,391.9571384083141,3.9584501439874824,0.0001
430,391.52480350841176,3.958529764955694,0.0001
431,391.6677717729048,3.9588651223616167,0.0001
432,391.57444555109197,3.958379550413652,0.0001
433,391.6257813193581,3.958803816275163,0.0001
434,391.04660762440074,3.9584852782162754,0.0001
435,391.65447304465556,3.9581102457913486,0.0001
436,391.66626982255417,3.9584042809226294,0.0001
437,391.15316807140005,3.9583934437144888,0.0001
438,391.50647076693446,3.958907864310525,0.0001
439,391.7016927545721,3.9586570913141426,0.0001
440,391.99351154674184,3.9588356776670977,0.0001
441,391.3956770463423,3.9587408737702803,0.0001
442,392.10952550714666,3.9589331475171177,0.0001
443,392.05205674604935,3.958843231201172,0.0001
444,391.90610608187586,3.9586519219658594,0.0001
445,391.91009868275034,3.958296125585383,0.0001
446,391.5653218356046,3.958709727634083,0.0001
447,391.6942416104403,3.9585961536927656,0.0001
448,391.58093365755946,3.958557822487571,0.0001
449,391.27343819358134,3.9584257169203325,0.0001
450,391.80126536976206,3.9593732248653066,0.0001
451,391.3302976434881,3.959366343238137,0.0001
452,391.29427164251155,3.9591690843755547,0.0001
453,391.64665152809835,3.9592198350212793,0.0001
454,391.1966604752974,3.959619728001681,0.0001
455,391.17390060424805,3.959150260145014,0.0001
456,391.8885009072044,3.9593460776589136,0.0001
457,391.94246812300247,3.9591747413982046,0.0001
458,391.2235936251554,3.9591907371174204,0.0001
459,391.43504333496094,3.9588245912031694,0.0001
460,391.7057162198153,3.9587856097654863,0.0001
461,391.93516679243606,3.9592118696732954,0.0001
462,391.96935133500534,3.9593911170959473,0.0001
463,391.7774921764027,3.959564956751737,0.0001
464,391.5868051702326,3.9591194066134365,0.0001
465,391.6341601285067,3.9593360965902153,0.0001
466,391.5369689247825,3.9598942561583086,0.0001
467,391.64323806762695,3.9593147581273858,0.0001
468,391.39158907803625,3.959570212797685,0.0001
469,391.49170129949397,3.9599914225665005,0.0001
470,391.7341374483976,3.960003278472207,0.0001
471,391.7467252557928,3.959670662879944,0.0001
472,391.5652992942116,3.9596630985086616,0.0001
473,391.65186587246984,3.9595242088491265,0.0001
474,391.441502311013,3.9595900774002075,0.0001
475,391.644607890736,3.9603451056913896,0.0001
476,391.322698766535,3.9593376246365635,0.0001
477,391.124907060103,3.959599408236417,0.0001
478,391.41715587269175,3.9606847112829033,0.0001
479,391.391809983687,3.9598832672292534,0.0001
480,391.6251935091886,3.9595286304300483,0.0001
481,391.24774447354406,3.9602050997994165,0.0001
482,391.4876910122958,3.960455157540061,0.0001
483,391.49410872025925,3.959798661145297,0.0001
484,391.3105714971369,3.9594550024379385,0.0001
485,392.0106821927157,3.959601781585,0.0001
486,391.72363038496536,3.9595065008510244,0.0001
487,391.10288030450994,3.9590734135020864,0.0001
488,390.98298367587,3.9592334790663286,0.0001
489,391.3827219876376,3.9595700285651465,0.0001
490,391.28380272605204,3.959614775397561,0.0001
491,391.76025355945933,3.9590484120629053,0.0001
492,391.41037680886006,3.9593789794228296,0.0001
493,391.3328364979137,3.959137732332403,0.0001
494,391.2405312278054,3.959052075039257,0.0001
495,391.2136962197044,3.9595157991756094,0.0001
496,391.6439975391735,3.959283015944741,0.0001
497,391.1527016379616,3.959487546573986,0.0001
498,391.52655896273524,3.9592438611117275,0.0001
499,391.29820216785777,3.959012844345786,0.0001
500,391.6753463745117,3.9593964273279365,0.0001
501,391.32732183283025,3.959821679375388,0.0001
502,391.77472548051315,3.9590282331813467,0.0001
503,391.9688200517134,3.959340388124639,0.0001
504,391.2383495677601,3.959757230498574,0.0001
505,391.35906982421875,3.959819197654724,0.0001
506,391.28716070001775,3.959716645154086,0.0001
507,391.8904828158292,3.9600470933047207,0.0001
508,391.53109845248133,3.9596744775772095,0.0001
509,391.58793223987925,3.9601077058098535,0.0001
510,391.1430615511808,3.9605789618058638,0.0001
511,391.2944658452814,3.960198153148998,0.0001
512,391.3811881325462,3.960120580413125,0.0001
513,391.05677205866033,3.9602429433302446,0.0001
514,390.96455522017044,3.9598885666240347,0.0001
515,391.4419399608265,3.9602420655163852,0.0001
516,391.727146842263,3.9597854722629893,0.0001
517,391.1417773853649,3.9601140347394077,0.0001
518,391.20644586736506,3.959925803271207,0.0001
519,391.57891498912466,3.9598659602078525,0.0001
520,391.2776610634544,3.960424293171276,0.0001
521,391.25039811567825,3.9601776491511953,0.0001
522,391.15646223588425,3.9602971185337412,0.0001
523,391.0534796281294,3.959961327639493,0.0001
524,391.4710419394753,3.960248047655279,0.0001
525,391.6974216807972,3.9600626555356113,0.0001
526,390.926420731978,3.960184086452831,0.0001
527,391.29436458240855,3.960268725048412,0.0001
528,391.1438709605824,3.9600835171612827,0.0001
529,391.26393127441406,3.9602032032879917,0.0001
530,391.5226620760831,3.959890918298201,0.0001
531,391.7218735434792,3.9599517475474966,0.0001
532,390.36834023215556,3.9601117264140737,0.0001
533,391.0918135209517,3.960377433083274,0.0001
534,391.09049918434835,3.960031433538957,0.0001
535,391.4263669794256,3.9603943716395986,0.0001
536,391.42660279707474,3.9602501067248257,0.0001
537,391.0768200267445,3.9607085531408135,0.0001
538,390.9743166836825,3.959799961610274,0.0001
539,391.1701434742321,3.9598102461208,0.0001
540,391.0695131475275,3.9594568014144897,0.0001
541,390.51340553977275,3.959961002523249,0.0001
542,391.2535022388805,3.9597380378029565,0.0001
543,391.7646369934082,3.960097139531916,0.0001
544,390.8135188709606,3.960141658782959,0.0001
545,391.25469623912466,3.960028713399714,0.0001
546,391.5199917879972,3.960072300650857,0.0001
547,391.55028360540217,3.959735881198536,0.0001
548,391.6194059198553,3.9603936780582774,0.0001
549,391.6645004966042,3.9598500945351343,0.0001
550,391.2489516518333,3.959475343877619,0.0001
551,391.1075325012207,3.9589167724956167,0.0001
552,391.38871973211116,3.9587420983748003,0.0001
553,391.8949595364657,3.9589072357524526,0.0001
554,391.46942312067205,3.958904894915494,0.0001
555,391.4670455239036,3.959110444242304,0.0001
556,390.97830477627843,3.9591693444685503,0.0001
557,391.36542268232864,3.9590765454552392,0.0001
558,391.39523696899414,3.9591640775853936,0.0001
559,391.46568610451436,3.9596119685606523,0.0001
560,391.2865316217596,3.9590782685713335,0.0001
561,391.21953027898616,3.9597057537599043,0.0001
562,391.5760699185458,3.9592090519991787,0.0001
563,391.42090745405716,3.959326213056391,0.0001
564,391.9315782026811,3.9594672484831377,0.0001
565,390.9981675581499,3.9595719792626123,0.0001
566,390.8768782182173,3.9592848257585005,0.0001
567,390.73205982555044,3.9589695171876387,0.0001
568,391.9052848815918,3.959201227534901,0.0001
569,390.9388736378063,3.9591852751645176,0.0001
570,391.04700608686966,3.9592719186436045,0.0001
571,390.86763763427734,3.9591421755877407,0.0001
572,391.4235021417791,3.9591176401485098,0.0001
573,391.2791893698952,3.95947866006331,0.0001
574,391.0851870450106,3.959304787895896,0.0001
575,391.4806435324929,3.9592301953922617,0.0001
576,391.3105728842995,3.958897493102334,0.0001
577,390.6123237609863,3.9594986763867466,0.0001
578,391.2131278298118,3.9588147076693447,0.0001
579,391.2970355640758,3.9588953364979136,0.0001
580,391.0943225513805,3.959078474478288,0.0001
581,390.83289614590734,3.958757693117315,0.0001
582,391.16319274902344,3.9589652473276313,0.0001
583,391.57868749445134,3.958864374594255,0.0001
584,391.58993564952505,3.9584779739379883,0.0001
585,391.24856844815343,3.9590925628488716,0.0001
586,390.99533185091883,3.958765734325756,0.0001
587,391.2481391213157,3.95904710076072,0.0001
588,391.2041560086337,3.9585553407669067,0.0001
589,391.2207665876909,3.9587647914886475,0.0001
590,391.5352280356667,3.95868520303206,0.0001
591,391.43839437311345,3.9585254842584785,0.0001
592,391.00937548550695,3.959086472337896,0.0001
593,390.8449221524325,3.958525538444519,0.0001
594,391.4981332258745,3.9591898159547285,0.0001
