symbol,time,spot_price,strike,premium,days_to_maturity,moneyness,delta,gamma,vega,theta,rho,volatility,poe,bs_theoretical,option_type
B3SAA106,2022-01-03T00:00:00.000Z,10.72,10.41,1.12,13,ATM,0.597694,0.15952457432595477,0.009420763486804012,-0.036514368274134325,0.002727547879598695,99.616,50.84,1.12,CALL
B3SAA108,2022-01-03T00:00:00.000Z,10.72,10.66,0.5,13,ATM,0.545963,0.3396940618472136,0.009648953798492028,-0.01820646067826557,0.0027613094879836747,47.914,50.27,0.5,CALL
B3SAA111,2022-01-03T00:00:00.000Z,10.72,10.91,0.39,13,ATM,0.46201,0.3368386022962498,0.009669406195186218,-0.018370604820886982,0.002353786146026158,48.423,41.86,0.39,CALL
B3SAA116,2022-01-03T00:00:00.000Z,10.72,11.41,0.2,13,OTM,0.297059,0.3080546083621892,0.008427799627301166,-0.015195775694521792,0.0015395974947789593,46.148,26.18,0.2,CALL
B3SAA122,2022-01-03T00:00:00.000Z,10.72,11.91,0.11,13,OTM,0.182474,0.22743182806429302,0.00644379540750838,-0.011991422830489398,0.00095235862589226,47.793,15.52,0.11,CALL
B3SAA126,2022-01-03T00:00:00.000Z,10.72,12.41,0.05,13,OTM,0.096591,0.14876378644427488,0.004165861029510543,-0.007646743104210008,0.0005083659710084013,47.237,7.95,0.05,CALL
B3SAA128,2022-01-03T00:00:00.000Z,10.72,12.66,0.04,13,OTM,0.077399,0.12098465439400934,0.003530205409873429,-0.006745638962352533,0.00040739586278884787,49.22,6.24,0.04,CALL
B3SAA131,2022-01-03T00:00:00.000Z,10.72,12.91,0.02,13,OTM,0.044727,0.08334616662109531,0.0022965850159356324,-0.0041420860966202835,0.0002370269289627211,46.48,3.56,0.02,CALL
B3SAA133,2022-01-03T00:00:00.000Z,10.72,13.16,0.02,13,OTM,0.041875,0.0730446797785645,0.002177571545648498,-0.0042457213173550164,0.00022125102496832247,50.287,3.26,0.02,CALL
B3SAA137,2022-01-03T00:00:00.000Z,10.72,13.41,0.01,13,OTM,0.023611,0.04754370890732335,0.001356359122194229,-0.002529768431770523,0.00012541507494782548,48.123,1.81,0.01,CALL
B3SAA140,2022-01-03T00:00:00.000Z,10.72,13.66,0.01,13,OTM,0.022317,0.04243290473947614,0.0012934193061769946,-0.0025760435109303354,0.0001182498149681334,51.417,1.68,0.01,CALL
B3SAA142,2022-01-03T00:00:00.000Z,10.72,13.91,0.02,13,OTM,0.035627,0.05279930362705665,0.0019089877504894599,-0.004506655708572406,0.00018670689639715458,60.988,2.6,0.02,CALL
B3SAA147,2022-01-03T00:00:00.000Z,10.72,14.41,0.01,13,OTM,0.019341,0.0318184675175211,0.0011458455247919043,-0.0026928092407804785,0.00010180332220782756,60.746,1.37,0.01,CALL
B3SAA152,2022-01-03T00:00:00.000Z,10.72,14.91,0.01,13,OTM,0.017885,0.027161969846720944,0.0010719734157798,-0.002759193955234725,9.374870216140986e-05,66.572,1.22,0.01,CALL
B3SAA155,2022-01-03T00:00:00.000Z,10.72,15.16,0.01,13,OTM,0.017272,0.025296041676486452,0.0010405156818168342,-0.0027906967771481705,9.035184637827263e-05,69.385,1.16,0.01,CALL
B3SAA161,2022-01-03T00:00:00.000Z,10.72,15.91,0.01,13,OTM,0.01573,0.020923320963281828,0.0009604835057051708,-0.002873133473088556,8.183449916065492e-05,77.434,1.0,0.01,CALL
B3SAA895,2022-01-03T00:00:00.000Z,10.72,8.76,2.68,13,ITM,0.763255,0.07412818036974506,0.00751277400805796,-0.049835503390129744,0.0028383639434731104,170.957,62.87,2.68,CALL
B3SAB105,2022-01-03T00:00:00.000Z,10.72,10.38,1.05,33,ATM,0.607572,0.17617357166394162,0.014910003266826339,-0.013138458084331733,0.00715412756496894,56.239,52.77,1.05,CALL
B3SAB108,2022-01-03T00:00:00.000Z,10.72,10.63,0.78,33,ATM,0.55959,0.21724747808284975,0.01530312925383302,-0.011267479854108461,0.0068341279124772515,46.808,49.22,0.78,CALL
B3SAB110,2022-01-03T00:00:00.000Z,10.72,10.88,0.66,33,ATM,0.504709,0.22093700044721032,0.015474981249337225,-0.01129010450218704,0.006220848041907064,46.544,43.78,0.66,CALL
B3SAB113,2022-01-03T00:00:00.000Z,10.72,11.13,0.54,33,ATM,0.448157,0.22456490811955998,0.015345219415260123,-0.010895904522424478,0.005584121706010071,45.408,38.41,0.54,CALL
B3SAB115,2022-01-03T00:00:00.000Z,10.72,11.38,0.44,33,OTM,0.392695,0.22169993262464124,0.014912835139438488,-0.01039892924702226,0.004936493057215615,44.699,33.21,0.44,CALL
