symbol,time,spot_price,strike,premium,days_to_maturity,moneyness,delta,gamma,vega,theta,rho,volatility,poe,bs_theoretical,option_type
BBASA190,2021-01-04T00:00:00.000Z,37.59,14.74,23.19,10,ITM,0.969754,0.0030747390184133003,0.005129682733864298,-0.07736387420850031,0.005263180322451036,297.532,90.05,23.19,CALL
BBASA26,2021-01-04T00:00:00.000Z,37.59,25.99,11.91,10,ITM,0.93872,0.012312084369432685,0.009068599748443446,-0.061416650771379803,0.009276494148691887,131.359,90.02,11.91,CALL
BBASA29,2021-01-04T00:00:00.000Z,37.59,29.49,8.37,10,ITM,0.924751,0.020892528512617695,0.010626659258012441,-0.05029136743176075,0.010472891735093316,90.71,89.56,8.37,CALL
BBASA302,2021-01-04T00:00:00.000Z,37.59,29.99,8.3,10,ITM,0.862664,0.02517144271606157,0.01645019403280846,-0.0977776061956797,0.009574528429198053,116.55,80.52,8.3,CALL
BBASA312,2021-01-04T00:00:00.000Z,37.59,30.99,6.95,10,ITM,0.896811,0.02911234267381609,0.013445498695615904,-0.05749619165636562,0.010619625982832353,82.367,86.42,6.95,CALL
BBASA320,2021-01-04T00:00:00.000Z,37.59,31.74,6.08,10,ITM,0.914032,0.03195089215519676,0.011751454369909198,-0.04078471088058202,0.011221751935699898,65.593,89.16,6.08,CALL
BBASA325,2021-01-04T00:00:00.000Z,37.59,32.24,5.6,10,ITM,0.903324,0.036549675557325495,0.012820238114806506,-0.04234863426311764,0.011252487706539483,62.555,88.02,5.6,CALL
BBASA327,2021-01-04T00:00:00.000Z,37.59,31.99,6.85,10,ITM,0.787396,0.032290976549920955,0.021737277693722024,-0.1322857123339963,0.009027167340482672,120.053,71.17,6.85,CALL
BBASA330,2021-01-04T00:00:00.000Z,37.59,32.74,5.1,10,ITM,0.896704,0.041472907221253956,0.013455607699018211,-0.04119803600643736,0.011352158299089626,57.862,87.45,5.1,CALL
BBASA331,2021-01-04T00:00:00.000Z,37.59,32.99,5.0,10,ITM,0.858778,0.045799260327137145,0.016765520057453777,-0.05689090606562212,0.010826100590953581,65.284,82.76,5.0,CALL
BBASA332,2021-01-04T00:00:00.000Z,37.59,32.49,6.4,10,ITM,0.773841,0.03473477144684066,0.022523308869381448,-0.13203210191786066,0.009003541721188295,115.643,69.89,6.4,CALL
BBASA335,2021-01-04T00:00:00.000Z,37.59,33.24,4.55,10,ITM,0.904157,0.045935883227040446,0.01273891679854794,-0.03383760862282305,0.01168157977728912,49.457,88.63,4.55,CALL
BBASA34,2021-01-04T00:00:00.000Z,37.59,33.99,3.91,10,ITM,0.85809,0.060199649253778034,0.016820782609386388,-0.04415932325867943,0.011248390903801964,49.831,83.46,3.91,CALL
BBASA340,2021-01-04T00:00:00.000Z,37.59,33.74,4.15,10,ITM,0.866232,0.05575214756236188,0.016156134356061332,-0.044002264314112444,0.011274598304785544,51.68,84.27,4.15,CALL
BBASA342,2021-01-04T00:00:00.000Z,37.59,33.49,4.25,10,ITM,0.918786,0.04657777975326082,0.011259707515516948,-0.02667494490825315,0.012018862593140901,43.112,90.51,4.25,CALL
BBASA345,2021-01-04T00:00:00.000Z,37.59,34.24,3.8,10,ITM,0.819983,0.06382062552308641,0.019650030576418894,-0.056093426425951616,0.010723608309171632,54.91,78.99,3.8,CALL
BBASA347,2021-01-04T00:00:00.000Z,37.59,34.49,3.63,10,ITM,0.797634,0.06712152509836428,0.02111231663893936,-0.06130570162535932,0.010457685584249008,56.095,76.47,3.63,CALL
BBASA350,2021-01-04T00:00:00.000Z,37.59,34.74,3.2,10,ITM,0.827063,0.07676821058675286,0.019157609788466486,-0.0448436041779263,0.01106730802925917,44.505,80.34,3.2,CALL
BBASA352,2021-01-04T00:00:00.000Z,37.59,34.99,3.2,10,ITM,0.768035,0.0760490631248341,0.022845823518668408,-0.06323510410751357,0.010186797129265172,53.575,73.42,3.2,CALL
BBASA355,2021-01-04T00:00:00.000Z,37.59,35.24,3.01,10,ITM,0.748507,0.08004553791771524,0.02387072670064903,-0.06547021719177808,0.009970894555993074,53.184,71.36,3.01,CALL
BBASA357,2021-01-04T00:00:00.000Z,37.59,35.49,2.75,10,ITM,0.738137,0.08738803683531801,0.024378273552951555,-0.06262532470522268,0.009919383911723078,49.751,70.49,2.75,CALL
BBASA360,2021-01-04T00:00:00.000Z,37.59,35.74,2.45,10,ITM,0.732507,0.09836005432264097,0.024643503849625433,-0.05704652731053293,0.009954453323815308,44.682,70.24,2.45,CALL
BBASA362,2021-01-04T00:00:00.000Z,37.59,35.99,2.16,10,ATM,0.724121,0.11145540921040248,0.025025100007685874,-0.05209216263559647,0.009944440248974023,40.043,69.68,2.16,CALL
BBASA364,2021-01-04T00:00:00.000Z,37.59,36.49,1.84,10,ATM,0.662125,0.12051755325352972,0.027371287375101448,-0.0572607232699006,0.009146650075544147,40.504,63.22,1.84,CALL
BBASA365,2021-01-04T00:00:00.000Z,37.59,36.24,2.19,10,ATM,0.670732,0.10163989141117943,0.02709407603735816,-0.06622935075430599,0.009136146666070013,47.54,63.58,2.19,CALL
BBASA368,2021-01-04T00:00:00.000Z,37.59,36.74,1.64,10,ATM,0.634713,0.12917843025117978,0.028153649356933368,-0.05647699267362805,0.008817116708692051,38.868,60.52,1.64,CALL
BBASA372,2021-01-04T00:00:00.000Z,37.59,36.99,1.48,10,ATM,0.602138,0.13410745493001106,0.028888910871061206,-0.05717026015154914,0.008394683285586041,38.418,57.23,1.48,CALL
BBASA378,2021-01-04T00:00:00.000Z,37.59,37.74,1.07,10,ATM,0.498077,0.14115664217084337,0.029873078513405867,-0.057774436504431634,0.007005113818383046,37.742,46.81,1.07,CALL
BBASA379,2021-01-04T00:00:00.000Z,37.59,37.24,1.34,10,ATM,0.567883,0.13683259434993322,0.029439888997240312,-0.058068342985321535,0.007939267698348436,38.371,53.77,1.34,CALL
BBASA380,2021-01-04T00:00:00.000Z,37.59,37.99,0.99,10,ATM,0.464987,0.136653545960583,0.029758285163659665,-0.05909305630607943,0.006543286402303944,38.836,43.44,0.99,CALL
BBASA382,2021-01-04T00:00:00.000Z,37.59,37.49,1.2,10,ATM,0.53328,0.13959179036485683,0.029769367626648863,-0.05810597502388925,0.0074786555299136475,38.033,50.31,1.2,CALL
BBASA383,2021-01-04T00:00:00.000Z,37.59,38.24,0.89,10,ATM,0.431835,0.1346582955309079,0.029436294684919494,-0.05859614556421421,0.006088431602515803,38.985,40.15,0.89,CALL
BBASA388,2021-01-04T00:00:00.000Z,37.59,38.74,0.63,10,ATM,0.355845,0.13707413541686728,0.027901223797902417,-0.05165313095913583,0.0050580694053608795,36.301,32.93,0.63,CALL
