symbol,time,spot_price,strike,premium,days_to_maturity,moneyness,delta,gamma,vega,theta,rho,volatility,poe,bs_theoretical,option_type
ITUBA195,2023-01-02T00:00:00.000Z,24.49,25.05,0.47,13,ATM,0.394947,0.2201591744652788,0.021416690608044096,-0.026629117051641605,0.0047471711600786184,31.441,36.77,0.47,CALL
ITUBA201,2023-01-02T00:00:00.000Z,24.49,24.55,0.73,13,ATM,0.507862,0.21305430526952088,0.022186298433046626,-0.02964958675783484,0.00603957099390625,33.657,47.74,0.73,CALL
ITUBA203,2023-01-02T00:00:00.000Z,24.49,21.3,2.94,13,ITM,1.0,0.0,0.0,-0.0016887329580073998,0.010976700055195694,0.0,100.0,3.212,CALL
ITUBA206,2023-01-02T00:00:00.000Z,24.49,20.8,3.74,13,ITM,0.968186,0.032111737766457635,0.003973192175479223,-0.007696192121961129,0.010302371584266846,39.991,96.11,3.74,CALL
ITUBA216,2023-01-02T00:00:00.000Z,24.49,23.55,1.25,13,ATM,0.731838,0.19560446660987832,0.018328747676198527,-0.022673244053010935,0.008600944605727516,30.286,70.87,1.25,CALL
ITUBA218,2023-01-02T00:00:00.000Z,24.49,26.05,0.22,13,OTM,0.218321,0.1615886616122064,0.016397441424976154,-0.02109174262249965,0.002644704595936067,32.798,19.7,0.22,CALL
ITUBA223,2023-01-02T00:00:00.000Z,24.49,24.05,1.0,13,ATM,0.613113,0.20308436131164945,0.021292538781981243,-0.028864024113045346,0.007229994475628844,33.887,58.34,1.0,CALL
ITUBA228,2023-01-02T00:00:00.000Z,24.49,22.05,2.55,13,ITM,0.909305,0.08152281932172387,0.009084498380112589,-0.014149434586636768,0.010172373932874425,36.017,89.52,2.55,CALL
ITUBA236,2023-01-02T00:00:00.000Z,24.49,25.55,0.34,13,ATM,0.303085,0.19076492906158538,0.019429148919478736,-0.02516127288213334,0.0036536793864779477,32.918,27.75,0.34,CALL
ITUBA240,2023-01-02T00:00:00.000Z,24.49,22.8,1.76,13,ITM,0.921306,0.11470366287090603,0.008166931837669564,-0.008879577443847004,0.010731536232469946,23.013,91.33,1.76,CALL
ITUBA243,2023-01-02T00:00:00.000Z,24.49,29.05,0.02,13,OTM,0.025937,0.028812238221285716,0.0033526555394768963,-0.004898495450877697,0.0003173611090542825,37.609,2.12,0.02,CALL
ITUBA245,2023-01-02T00:00:00.000Z,24.49,23.3,1.32,13,ITM,0.843688,0.18933945872741725,0.013328299262489563,-0.013198325345640291,0.009977913420221243,22.752,83.1,1.32,CALL
ITUBA248,2023-01-02T00:00:00.000Z,24.49,26.55,0.16,13,OTM,0.163497,0.12881203850805711,0.013725952221505397,-0.018487008764312272,0.001983033239313116,34.44,14.49,0.16,CALL
ITUBA250,2023-01-02T00:00:00.000Z,24.49,23.8,1.07,13,ATM,0.681329,0.21541229960877126,0.019856894234184533,-0.02399364564311396,0.008055693907806178,29.794,65.68,1.07,CALL
ITUBA255,2023-01-02T00:00:00.000Z,24.49,24.3,0.86,13,ATM,0.56087,0.20944014897994898,0.02193176494018658,-0.02957138707128883,0.0066421978563914515,33.845,53.04,0.86,CALL
ITUBA260,2023-01-02T00:00:00.000Z,24.49,24.8,0.61,13,ATM,0.454333,0.2138193194877789,0.022045070168542333,-0.02908913610738176,0.005425208750716964,33.323,42.45,0.61,CALL
ITUBA261,2023-01-02T00:00:00.000Z,24.49,26.8,0.12,13,OTM,0.131245,0.11309514567215649,0.011844707190469659,-0.01566669502239967,0.0015961993587982261,33.85,11.56,0.12,CALL
ITUBA265,2023-01-02T00:00:00.000Z,24.49,25.3,0.42,13,ATM,0.351736,0.2011550089032617,0.020639907341481488,-0.02697699103513585,0.004227040820601906,33.163,32.42,0.42,CALL
ITUBA266,2023-01-02T00:00:00.000Z,24.49,27.55,0.06,13,OTM,0.072661,0.07228591012649993,0.0076855097702080944,-0.01029434718013802,0.000887035325335053,34.364,6.25,0.06,CALL
ITUBA270,2023-01-02T00:00:00.000Z,24.49,25.8,0.31,13,OTM,0.271901,0.1715060493526947,0.018456181293362506,-0.025193565960029234,0.0032751881845085287,34.781,24.63,0.31,CALL
ITUBA275,2023-01-02T00:00:00.000Z,24.49,26.3,0.19,13,OTM,0.190224,0.14445478272190415,0.015105250084803148,-0.019989847494389985,0.002305214820307131,33.797,17.01,0.19,CALL
ITUBA278,2023-01-02T00:00:00.000Z,24.49,27.05,0.1,13,OTM,0.111418,0.09908499275236471,0.010555630770663819,-0.014187482189010796,0.0013560171026806244,34.432,9.73,0.1,CALL
ITUBA281,2023-01-02T00:00:00.000Z,24.49,27.3,0.09,13,OTM,0.099149,0.08783268960761147,0.00970108574207797,-0.013505310827216774,0.0012061824156356404,35.698,8.57,0.09,CALL
ITUBA285,2023-01-02T00:00:00.000Z,24.49,29.3,0.02,13,OTM,0.02504,0.026856934317525935,0.0032552586544248997,-0.0049519323092474385,0.00030601962697401306,39.175,2.03,0.02,CALL
