symbol,time,spot_price,strike,premium,days_to_maturity,moneyness,delta,gamma,vega,theta,rho,volatility,poe,bs_theoretical,option_type
ELETA377,2024-01-02T00:00:00.000Z,41.74,37.75,4.12,13,ITM,0.931246,0.045323969159189965,0.012554112133874867,-0.01763881673776076,0.017926598468149896,30.819,92.15,4.12,CALL
ELETA382,2024-01-02T00:00:00.000Z,41.74,38.25,3.64,13,ITM,0.914854,0.05654356618499048,0.014771177646382494,-0.019254940628231406,0.01782125074888072,29.066,90.41,3.64,CALL
ELETA392,2024-01-02T00:00:00.000Z,41.74,39.25,2.7,13,ITM,0.865254,0.08930861736052646,0.02055701140283253,-0.022901366991442643,0.017238152208800758,25.611,85.22,2.7,CALL
ELETA402,2024-01-02T00:00:00.000Z,41.74,40.25,2.16,13,ATM,0.701177,0.10890934173925865,0.032903599530597794,-0.044692164980208296,0.013983749513823508,33.615,67.42,2.16,CALL
ELETA407,2024-01-02T00:00:00.000Z,41.74,40.75,2.54,13,ATM,0.60563,0.07648466849330558,0.036487346665798906,-0.07629403529520397,0.01173036182699952,53.079,55.86,2.54,CALL
ELETA412,2024-01-02T00:00:00.000Z,41.74,41.25,1.53,13,ATM,0.58245,0.12420032914124184,0.03701037541943376,-0.04900438633941066,0.011752273484729422,33.156,55.28,1.53,CALL
ELETA417,2024-01-02T00:00:00.000Z,41.74,41.75,1.03,13,ATM,0.517331,0.1568178272930095,0.03778529603429895,-0.040593389164773445,0.010608042043958116,26.809,49.3,1.03,CALL
ELETA422,2024-01-02T00:00:00.000Z,41.74,42.25,0.78,13,ATM,0.437592,0.15870879255119916,0.03735725999611491,-0.03901760454097309,0.009020022748789757,26.19,41.43,0.78,CALL
ELETA427,2024-01-02T00:00:00.000Z,41.74,42.75,0.55,13,ATM,0.354022,0.15691666179740393,0.0352598360074585,-0.03503503820973509,0.007339219546707654,25.002,33.31,0.55,CALL
ELETA432,2024-01-02T00:00:00.000Z,41.74,43.25,0.36,13,ATM,0.269445,0.14709475080186665,0.031313940994989825,-0.029391426749652318,0.005616089699641586,23.686,25.2,0.36,CALL
ELETA437,2024-01-02T00:00:00.000Z,41.74,43.75,0.24,13,ATM,0.199665,0.12662195209926866,0.026514533590102342,-0.02440219447924602,0.0041754587561192895,23.299,18.52,0.24,CALL
ELETA442,2024-01-02T00:00:00.000Z,41.74,44.25,0.21,13,OTM,0.167717,0.10394904565184282,0.023782781997572312,-0.02382460699020327,0.0035030371905056625,25.456,15.36,0.21,CALL
ELETA447,2024-01-02T00:00:00.000Z,41.74,44.75,0.13,13,OTM,0.116271,0.08348038992819307,0.018545763440468318,-0.018006341504299948,0.0024365267125124957,24.718,10.57,0.13,CALL
ELETA470,2024-01-02T00:00:00.000Z,41.74,47.0,0.03,13,OTM,0.030597,0.026800375994260908,0.006556772640727468,-0.006963707207156637,0.0006433552123336656,27.221,2.66,0.03,CALL
ELETB380,2024-01-02T00:00:00.000Z,41.74,38.0,4.36,33,ITM,0.813709,0.05549780093585831,0.04049294908656086,-0.021970639442882745,0.03876729432745511,31.981,78.11,4.36,CALL
ELETB392,2024-01-02T00:00:00.000Z,41.74,39.25,3.41,33,ITM,0.733036,0.06943469583004001,0.049659462571946485,-0.025744425746448477,0.035601822394183795,31.348,69.45,3.41,CALL
ELETB400,2024-01-02T00:00:00.000Z,41.74,40.0,2.87,33,ATM,0.678704,0.07761782972326364,0.05410685366169707,-0.027069159447633856,0.033339219186065895,30.554,63.81,2.87,CALL
ELETB417,2024-01-02T00:00:00.000Z,41.74,41.75,1.75,33,ATM,0.529653,0.0932140905752579,0.06009204154144736,-0.027342900460519137,0.026658852185366844,28.257,48.89,1.75,CALL
ELETB422,2024-01-02T00:00:00.000Z,41.74,42.25,1.57,33,ATM,0.48497,0.09062281835266159,0.06021574801144143,-0.028053873934119615,0.024452195874618984,29.124,44.31,1.57,CALL
ELETB427,2024-01-02T00:00:00.000Z,41.74,42.75,1.36,33,ATM,0.440657,0.08967948110177547,0.05959056964843104,-0.02764858613758614,0.02230501912115704,29.125,39.95,1.36,CALL
ELETB432,2024-01-02T00:00:00.000Z,41.74,43.25,1.14,33,ATM,0.39493,0.08917044841513555,0.058156390243554616,-0.02640700072595887,0.020093785927699045,28.586,35.57,1.14,CALL
ELETB437,2024-01-02T00:00:00.000Z,41.74,43.75,0.95,33,ATM,0.350291,0.08704655838336278,0.055964112214868286,-0.024980061770404387,0.01790264961496039,28.18,31.33,0.95,CALL
ELETB442,2024-01-02T00:00:00.000Z,41.74,44.25,0.74,33,OTM,0.300686,0.08540165990024991,0.052571775695213735,-0.02242946992916811,0.015466207147830204,26.982,26.76,0.74,CALL
ELETB452,2024-01-02T00:00:00.000Z,41.74,45.25,0.42,33,OTM,0.206314,0.07560825415586563,0.0430790033878657,-0.01695067618539574,0.010726970649856752,24.974,18.15,0.42,CALL
ELETB457,2024-01-02T00:00:00.000Z,41.74,45.75,0.37,33,OTM,0.182078,0.06779865458688404,0.03992048569061755,-0.016184087470945834,0.009467696734258787,25.808,15.84,0.37,CALL
ELETB460,2024-01-02T00:00:00.000Z,41.74,46.0,0.33,33,OTM,0.166463,0.06418884027861252,0.03770917589731675,-0.015237355901427543,0.00866659205908436,25.75,14.43,0.33,CALL
ELETB462,2024-01-02T00:00:00.000Z,41.74,46.25,0.29,33,OTM,0.150707,0.06051197686610943,0.035328090679994775,-0.014173667418486025,0.007857787955051775,25.589,13.01,0.29,CALL
ELETB467,2024-01-02T00:00:00.000Z,41.74,46.75,0.25,33,OTM,0.131148,0.05380048036312077,0.032147973440366705,-0.013171988810377818,0.006841093720946038,26.191,11.2,0.25,CALL
ELETB472,2024-01-02T00:00:00.000Z,41.74,47.25,0.2,33,OTM,0.109004,0.04717273542469093,0.02821700777297236,-0.011554334098044614,0.005696169711363427,26.218,9.23,0.2,CALL
ELETB555,2024-01-02T00:00:00.000Z,41.74,55.5,0.06,33,OTM,0.02771,0.010738692614100697,0.009620859104118463,-0.005811258232924524,0.001436064948862915,39.269,1.98,0.06,CALL
ELETB605,2024-01-02T00:00:00.000Z,41.74,60.5,0.04,33,OTM,0.016845,0.006001846010984989,0.006318394806254485,-0.004470049477177975,0.0008683368846816849,46.143,1.1,0.04,CALL
ELETC297,2024-01-02T00:00:00.000Z,41.74,60.03,0.01,53,OTM,0.005655,0.0027999969708325826,0.0030881953711618597,-0.0008948739338652651,0.00047535997186408597,30.1,0.38,0.01,CALL
ELETC382,2024-01-02T00:00:00.000Z,41.74,38.28,5.0,53,ITM,0.725391,0.04489664421576721,0.06382704321387642,-0.025368251090023705,0.05316358552191011,38.798,66.31,5.0,CALL
ELETC455,2024-01-02T00:00:00.000Z,41.74,45.53,1.0,53,OTM,0.296497,0.060416657923897214,0.06620066390453574,-0.01957883878908226,0.02392523902091601,29.904,25.09,1.0,CALL
ELETC500,2024-01-02T00:00:00.000Z,41.74,50.03,0.23,53,OTM,0.095789,0.031552518106771336,0.03255133645704118,-0.008945150099353963,0.007925239327175652,28.155,7.56,0.23,CALL
ELETL471,2024-01-02T00:00:00.000Z,41.74,47.1,4.0,253,OTM,0.450512,0.02778067294187765,0.16556322370823323,-0.012323280371236551,0.1486311721503139,34.072,32.07,4.0,CALL
ELETM367,2024-01-02T00:00:00.000Z,41.74,36.75,0.05,13,OTM,-0.03898199999999996,0.02717712565640323,0.00799996037257146,-0.009944473544283475,-0.0008651753817765401,32.752,4.57,0.05,CALL
ELETM382,2024-01-02T00:00:00.000Z,41.74,38.25,0.1,13,OTM,-0.08002299999999996,0.0553535387313213,0.014097127539740517,-0.015090814680927078,-0.001774681944642194,28.336,9.0,0.1,CALL
ELETM392,2024-01-02T00:00:00.000Z,41.74,39.25,0.22,13,OTM,-0.154594,0.08977497337173795,0.022551289608644148,-0.023712587140855317,-0.0034422743274712467,27.949,17.02,0.22,CALL
ELETM397,2024-01-02T00:00:00.000Z,41.74,39.75,0.24,13,OTM,-0.18173799999999996,0.1116302419870866,0.025026598790700683,-0.0233896656285689,-0.004037060605254349,24.945,19.71,0.24,CALL
ELETM400,2024-01-02T00:00:00.000Z,41.74,40.0,0.27,13,ATM,-0.20487,0.12434823165988602,0.026925789477952256,-0.024250518473926938,-0.004550620333305064,24.093,22.08,0.27,CALL
ELETM402,2024-01-02T00:00:00.000Z,41.74,40.25,0.39,13,ATM,-0.254661,0.129611787732811,0.030421085312239592,-0.029680901078698755,-0.00568465001358493,26.115,27.41,0.39,CALL
ELETM405,2024-01-02T00:00:00.000Z,41.74,40.5,0.44,13,ATM,-0.28455600000000003,0.14084940036631713,0.03216176520085469,-0.030449853169099633,-0.006354171256761438,25.406,30.44,0.44,CALL
ELETM407,2024-01-02T00:00:00.000Z,41.74,40.75,0.5,13,ATM,-0.31820000000000004,0.15178131769234582,0.03382243126527768,-0.03115960449233189,-0.007109558380292252,24.794,33.86,0.5,CALL
ELETM412,2024-01-02T00:00:00.000Z,41.74,41.25,0.49,13,ATM,-0.37646199999999996,0.20745548196192382,0.03599275884493376,-0.025437266832631863,-0.00835888657071175,19.304,39.32,0.49,CALL
ELETM417,2024-01-02T00:00:00.000Z,41.74,41.75,0.83,13,ATM,-0.483646,0.1877806291372056,0.037789182961777475,-0.030875752416222004,-0.010842236767864624,22.391,50.39,0.83,CALL
ELETM422,2024-01-02T00:00:00.000Z,41.74,42.25,1.07,13,ATM,-0.580731,0.19216980919380908,0.037043935720102006,-0.028549871520802197,-0.013056503341090483,21.448,59.97,1.07,CALL
ELETM427,2024-01-02T00:00:00.000Z,41.74,42.75,1.32,13,ATM,-0.691338,0.19233462401353182,0.033382829247767296,-0.022400543632891387,-0.015567113502890997,19.312,70.66,1.32,CALL
ELETN360,2024-01-02T00:00:00.000Z,41.74,36.0,0.11,33,OTM,-0.059236999999999984,0.028363344135366547,0.01781342958764592,-0.0072248488235630475,-0.0033819182903927747,27.528,7.19,0.11,CALL
ELETN367,2024-01-02T00:00:00.000Z,41.74,36.75,0.19,33,OTM,-0.09209100000000003,0.03889482888684259,0.02494988818082097,-0.010308683251280799,-0.0052824801824715205,28.116,11.01,0.19,CALL
ELETN380,2024-01-02T00:00:00.000Z,41.74,38.0,0.3,33,OTM,-0.142548,0.05715761547191119,0.034032722320203275,-0.012961322322938609,-0.008184449775092667,26.098,16.49,0.3,CALL
ELETN385,2024-01-02T00:00:00.000Z,41.74,38.5,0.39,33,OTM,-0.17579199999999995,0.06565777827749869,0.039047592296117185,-0.014808768128540126,-0.010119433795679767,26.067,20.12,0.39,CALL
ELETN387,2024-01-02T00:00:00.000Z,41.74,38.75,0.43,33,OTM,-0.19159899999999996,0.07009774053626157,0.041199843200812755,-0.015412692299730366,-0.011035817010273813,25.762,21.81,0.43,CALL
ELETN390,2024-01-02T00:00:00.000Z,41.74,39.0,0.45,33,OTM,-0.20399199999999995,0.07530189580562492,0.042790203912128615,-0.015436684046481628,-0.01173935640373419,24.907,23.05,0.45,CALL
ELETN392,2024-01-02T00:00:00.000Z,41.74,39.25,0.49,33,OTM,-0.22100600000000004,0.08035889077918586,0.04484064998071183,-0.015845893157304464,-0.01272167781441035,24.458,24.82,0.49,CALL
ELETN395,2024-01-02T00:00:00.000Z,41.74,39.5,0.38,33,OTM,-0.20842700000000003,0.09215770329714025,0.0433392552166811,-0.012814798739602633,-0.01189011892673624,20.613,23.05,0.38,CALL
ELETN400,2024-01-02T00:00:00.000Z,41.74,40.0,0.6,33,ATM,-0.275311,0.098424557218581,0.05042783230681814,-0.016198783386059817,-0.015834048504361615,22.457,30.31,0.6,CALL
ELETN402,2024-01-02T00:00:00.000Z,41.74,40.25,0.78,33,ATM,-0.31343200000000004,0.09634088278378791,0.05354239569055192,-0.01866153378995596,-0.018153423735240756,24.36,34.53,0.78,CALL
ELETN407,2024-01-02T00:00:00.000Z,41.74,40.75,0.92,33,ATM,-0.361332,0.10526436837685403,0.05658068097007689,-0.018927389878464495,-0.020954942882730098,23.56,39.37,0.92,CALL
ELETN408,2024-01-02T00:00:00.000Z,41.74,40.82,2.5,298,ATM,-0.37231000000000003,0.04390345174186174,0.17172360503600612,-0.004038321990819173,-0.2133330222372075,18.985,45.25,2.5,CALL
ELETN417,2024-01-02T00:00:00.000Z,41.74,41.75,1.3,33,ATM,-0.472139,0.11751662538911013,0.06011152644331455,-0.01875280785823251,-0.027509184553202098,22.42,50.45,1.3,CALL
ELETN422,2024-01-02T00:00:00.000Z,41.74,42.25,1.54,33,ATM,-0.531863,0.119756365560192,0.06006621271804199,-0.0181238047969593,-0.031088002512432374,21.984,56.34,1.54,CALL
ELETN427,2024-01-02T00:00:00.000Z,41.74,42.75,1.81,33,ATM,-0.5925009999999999,0.1192394135436154,0.05863142913016192,-0.01703971775983933,-0.03475601237960069,21.552,62.25,1.81,CALL
ELETO345,2024-01-02T00:00:00.000Z,41.74,34.53,0.19,53,OTM,-0.07041799999999998,0.0234004381728274,0.025819633325717243,-0.0070865094412620525,-0.006581337954268294,30.112,9.1,0.19,CALL
ELETO382,2024-01-02T00:00:00.000Z,41.74,38.28,0.62,53,OTM,-0.207129,0.05709578073700585,0.05472191081291657,-0.012767761639523765,-0.019487104079538138,26.156,24.31,0.62,CALL
ELETO405,2024-01-02T00:00:00.000Z,41.74,40.53,1.2,53,ATM,-0.35950800000000005,0.08115238286925662,0.07158016892627762,-0.01496930723985824,-0.03408368296191527,24.072,40.15,1.2,CALL
ELETO415,2024-01-02T00:00:00.000Z,41.74,41.53,1.5,53,ATM,-0.443619,0.0930277940211818,0.07560211604978112,-0.01423008500708621,-0.04209840562416965,22.179,48.4,1.5,CALL
ELETO420,2024-01-02T00:00:00.000Z,41.74,42.03,1.38,53,ATM,-0.497842,0.12048145754901372,0.07636473740716715,-0.010703091949673444,-0.04660608191184591,17.298,52.95,1.38,CALL
