symbol,time,spot_price,strike,premium,days_to_maturity,moneyness,delta,gamma,vega,theta,rho,volatility,poe,bs_theoretical,option_type
BBDCA198,2021-01-04T00:00:00.000Z,26.43,20.29,6.09,10,ITM,1.0,0.0,0.0,-0.0016090399227941799,0.008045292938286422,0.0,100.0,6.1561,CALL
BBDCA20,2021-01-04T00:00:00.000Z,26.43,20.54,6.08,10,ITM,0.926661,0.028274994971661346,0.007326528229155444,-0.035703316166641345,0.007306295580850923,93.475,89.71,6.08,CALL
BBDCA201,2021-01-04T00:00:00.000Z,26.43,21.04,5.62,10,ITM,0.911185,0.03341572329522162,0.008465982247590874,-0.04015272709217309,0.007326524294276744,91.396,87.82,5.62,CALL
BBDCA213,2021-01-04T00:00:00.000Z,26.43,21.29,5.1,10,ITM,1.0,0.0,0.0,-0.0016883420382596396,0.008441808115136418,0.0,100.0,5.1569,CALL
BBDCA219,2021-01-04T00:00:00.000Z,26.43,21.54,4.86,10,ITM,1.0,0.0,0.0,-0.0017081675671260048,0.008540936909348918,0.0,100.0,4.9071,CALL
BBDCA220,2021-01-04T00:00:00.000Z,26.43,22.54,3.85,10,ITM,1.0,0.0,0.0,-0.0017874696825914643,0.008937452086198913,0.0,100.0,3.9079,CALL
BBDCA221,2021-01-04T00:00:00.000Z,26.43,21.79,4.79,10,ITM,0.925158,0.03778949515595715,0.007440936952104349,-0.02798761770159668,0.007802437253798246,71.033,90.31,4.79,CALL
BBDCA224,2021-01-04T00:00:00.000Z,26.43,22.04,4.4,10,ITM,1.0,0.0,0.0,-0.0017478186248587344,0.008739194497773915,0.0,100.0,4.4075,CALL
BBDCA225,2021-01-04T00:00:00.000Z,26.43,22.79,3.55,10,ITM,1.0,0.0,0.0,-0.001807295211457829,0.009036580880411411,0.0,100.0,3.6581,CALL
BBDCA226,2021-01-04T00:00:00.000Z,26.43,22.29,4.21,10,ITM,0.955353,0.03429617161649377,0.004958957380758606,-0.014602899176105202,0.008349298864240807,52.161,94.47,4.21,CALL
BBDCA228,2021-01-04T00:00:00.000Z,26.43,23.04,3.55,10,ITM,0.902454,0.058563175204672,0.00907351204699603,-0.026967937946442592,0.008056389526534818,55.892,88.19,3.55,CALL
BBDCA231,2021-01-04T00:00:00.000Z,26.43,23.29,3.15,10,ITM,1.0,0.0,0.0,-0.0018469462691905593,0.009234838468836411,0.0,100.0,3.1585,CALL
BBDCA235,2021-01-04T00:00:00.000Z,26.43,23.79,2.76,10,ITM,0.905382,0.07643962146739919,0.008872441217294297,-0.020255316000936673,0.008400596528313861,41.872,89.05,2.76,CALL
BBDCA238,2021-01-04T00:00:00.000Z,26.43,23.54,2.91,10,ITM,0.996318,0.009486475255469577,0.0005790460814505522,-0.002496455183538288,0.009294829938314946,22.02,99.58,2.91,CALL
BBDCA243,2021-01-04T00:00:00.000Z,26.43,24.04,2.48,10,ITM,0.91844,0.08118729864973118,0.007942271448155645,-0.015743884764656817,0.008648654333316236,35.291,90.73,2.48,CALL
BBDCA246,2021-01-04T00:00:00.000Z,26.43,24.29,2.09,10,ITM,1.0,0.0,0.0,-0.0019262483846560193,0.009631353645686406,0.0,100.0,2.1593,CALL
BBDCA248,2021-01-04T00:00:00.000Z,26.43,24.54,2.04,10,ITM,0.865029,0.11698979516165108,0.011429657818135661,-0.02179376275486979,0.008263077035549952,35.244,84.92,2.04,CALL
BBDCA251,2021-01-04T00:00:00.000Z,26.43,24.79,1.79,10,ITM,0.853601,0.13653896498960882,0.01207783351451116,-0.02091872940852942,0.00824243373775067,31.911,83.85,1.79,CALL
BBDCA253,2021-01-04T00:00:00.000Z,26.43,25.04,1.7,10,ITM,0.76929,0.1463683556310217,0.016014694006817362,-0.0330837878574476,0.007393863197912612,39.47,74.47,1.7,CALL
BBDCA256,2021-01-04T00:00:00.000Z,26.43,25.29,1.47,10,ATM,0.742756,0.16734067796608856,0.016983877519032468,-0.03253261268552085,0.0072068488211181085,36.613,71.87,1.47,CALL
BBDCA258,2021-01-04T00:00:00.000Z,26.43,25.54,1.41,10,ATM,0.675287,0.16003484708602758,0.018942672792199074,-0.04174672654109625,0.006523021958895535,42.7,64.41,1.41,CALL
BBDCA261,2021-01-04T00:00:00.000Z,26.43,25.79,1.09,10,ATM,0.657042,0.20348556359083483,0.019355133876221956,-0.034498351875938804,0.006458647597014235,34.313,63.16,1.09,CALL
