symbol,time,spot_price,strike,premium,days_to_maturity,moneyness,delta,gamma,vega,theta,rho,volatility,poe,bs_theoretical,option_type
ELETA330,2021-01-04T00:00:00.000Z,35.63,33.0,3.1,10,ITM,0.792544,0.07925913484221139,0.020309307998996398,-0.053645038542536924,0.009975651342381847,50.864,76.24,3.1,CALL
ELETA340,2021-01-04T00:00:00.000Z,35.63,34.0,1.97,10,ATM,0.775671,0.1278980698608511,0.02125088981732486,-0.03708151246260626,0.010185501052002058,32.982,75.55,1.97,CALL
ELETA36,2021-01-04T00:00:00.000Z,35.63,36.0,1.03,10,ATM,0.471153,0.133659375667464,0.028241705407136636,-0.0604764077216796,0.006252907937703603,41.943,43.8,1.03,CALL
ELETA365,2021-01-04T00:00:00.000Z,35.63,36.5,0.85,10,ATM,0.40856,0.1279573623601905,0.027568700823886943,-0.06003953058043361,0.005439342856024902,42.768,37.58,0.85,CALL
ELETA370,2021-01-04T00:00:00.000Z,35.63,37.0,0.73,10,ATM,0.355869,0.11725063476952165,0.026447050177494314,-0.06015470660596236,0.004741965841012319,44.774,32.32,0.73,CALL
ELETA375,2021-01-04T00:00:00.000Z,35.63,37.5,0.58,10,ATM,0.301199,0.10977439490254054,0.02472266224772725,-0.05606662764786239,0.004028500024441459,44.705,27.09,0.58,CALL
ELETA380,2021-01-04T00:00:00.000Z,35.63,38.0,0.46,10,OTM,0.25234,0.10030640742749859,0.022666243581781948,-0.05151163514287212,0.0033853077996333697,44.855,22.47,0.46,CALL
ELETA384,2021-01-04T00:00:00.000Z,35.63,38.5,0.5,10,OTM,0.243167,0.08565934409290811,0.022222494936509105,-0.05786686900932322,0.003239745888666205,51.497,21.22,0.5,CALL
ELETA390,2021-01-04T00:00:00.000Z,35.63,39.0,0.3,10,OTM,0.176785,0.0791454318430203,0.01841414923741129,-0.042997372783706175,0.0023805113784634534,46.184,15.39,0.3,CALL
ELETA395,2021-01-04T00:00:00.000Z,35.63,39.5,0.57,10,OTM,0.229741,0.06687212161351848,0.02153841793024877,-0.06945558520145549,0.0030221129826396094,63.934,19.3,0.57,CALL
ELETA400,2021-01-04T00:00:00.000Z,35.63,40.0,0.15,10,OTM,0.103848,0.057458388248488076,0.012803482785048392,-0.02859773616892809,0.0014087867021338881,44.232,8.88,0.15,CALL
ELETA405,2021-01-04T00:00:00.000Z,35.63,40.5,0.12,10,OTM,0.084827,0.048573026934019756,0.011027778433251218,-0.02507939490029221,0.0011517578324537721,45.067,7.17,0.12,CALL
ELETA410,2021-01-04T00:00:00.000Z,35.63,41.0,0.09,10,OTM,0.066254,0.04008734574118926,0.00913382628186598,-0.020835297854194558,0.0009010672578756034,45.228,5.54,0.09,CALL
ELETA450,2021-01-04T00:00:00.000Z,35.63,45.0,0.02,10,OTM,0.015485,0.010375250958584152,0.002762356609944611,-0.007341644875030936,0.00021101348166426242,52.85,1.18,0.02,CALL
ELETB347,2021-01-04T00:00:00.000Z,35.63,34.75,2.7,35,ATM,0.601206,0.06969696035041043,0.05125974362948832,-0.032030863580119764,0.026001391528700277,41.712,54.02,2.7,CALL
ELETB357,2021-01-04T00:00:00.000Z,35.63,35.75,2.28,35,ATM,0.53069,0.06922764113377622,0.052816783156472605,-0.03396846691258438,0.02309517221614757,43.271,46.64,2.28,CALL
ELETB365,2021-01-04T00:00:00.000Z,35.63,36.5,2.34,35,ATM,0.492509,0.0593270448404579,0.05296430753942328,-0.03951733343315619,0.021122414735062215,50.633,41.78,2.34,CALL
ELETB367,2021-01-04T00:00:00.000Z,35.63,36.75,1.77,35,ATM,0.458945,0.07153223525607735,0.052692894543247604,-0.032606142235659656,0.02025305658599483,41.778,39.79,1.77,CALL
ELETB380,2021-01-04T00:00:00.000Z,35.63,38.0,1.77,35,OTM,0.407775,0.05789078560903546,0.05155173833525656,-0.03820716810789308,0.017720840632949184,50.505,33.67,1.77,CALL
ELETB390,2021-01-04T00:00:00.000Z,35.63,39.0,1.4,35,OTM,0.350197,0.05658203461551565,0.04919360555683988,-0.03553217022155411,0.015385453026330959,49.31,28.48,1.4,CALL
ELETB400,2021-01-04T00:00:00.000Z,35.63,40.0,0.88,35,OTM,0.269563,0.0571003287212112,0.04386918367785165,-0.027999965402583277,0.012117414527597735,43.573,21.87,0.88,CALL
ELETB410,2021-01-04T00:00:00.000Z,35.63,41.0,0.65,35,OTM,0.21631,0.05169101919527947,0.03893541592545286,-0.024321743454683815,0.009801582262936707,42.72,17.26,0.65,CALL
ELETB505,2021-01-04T00:00:00.000Z,35.63,50.5,0.1,35,OTM,0.039711,0.012839255590932531,0.011375311713982865,-0.00826997166600299,0.0018262478868458112,50.249,2.61,0.1,CALL
ELETB902,2021-01-04T00:00:00.000Z,35.63,40.25,0.81,35,OTM,0.254642,0.05596522254750174,0.042607325701991876,-0.026937425652639645,0.011476288022431457,43.178,20.59,0.81,CALL
ELETB982,2021-01-04T00:00:00.000Z,35.63,38.25,1.26,35,OTM,0.360574,0.06706900691224577,0.04970456309562852,-0.03076470618142137,0.016093452942282985,42.032,30.38,1.26,CALL
ELETG70,2021-01-04T00:00:00.000Z,35.63,70.0,0.35,138,OTM,0.066223,0.009238236502839172,0.033917804423327376,-0.006649525330913705,0.011004675860255272,52.812,2.9,0.35,CALL
ELETM280,2021-01-04T00:00:00.000Z,35.63,28.0,0.01,10,OTM,-0.00801099999999999,0.00600515303798644,0.001557733768042714,-0.0039869844793338875,-0.00011724160749100686,51.491,1.06,0.01,CALL
ELETM310,2021-01-04T00:00:00.000Z,35.63,31.0,0.08,10,OTM,-0.056116000000000055,0.03495895042946579,0.00802182851707238,-0.018104068894917183,-0.0008251722704506299,45.549,6.71,0.08,CALL
ELETM315,2021-01-04T00:00:00.000Z,35.63,31.5,0.12,10,OTM,-0.07906400000000002,0.045559763008274204,0.010458329395979304,-0.02359404720810631,-0.001165500651968216,45.566,9.33,0.12,CALL
ELETM320,2021-01-04T00:00:00.000Z,35.63,32.0,0.2,10,OTM,-0.11656699999999998,0.05818444378048214,0.013909873361266091,-0.032658634227644846,-0.0017274992570430858,47.455,13.61,0.2,CALL
ELETM325,2021-01-04T00:00:00.000Z,35.63,32.5,0.22,10,OTM,-0.13460399999999995,0.06958637875165938,0.015379382630576538,-0.0333370402614903,-0.001990473475284891,43.871,15.45,0.22,CALL
ELETM330,2021-01-04T00:00:00.000Z,35.63,33.0,0.31,10,OTM,-0.17662999999999995,0.08308283694460158,0.018403857562177037,-0.03993679722655196,-0.002620402267427347,43.971,20.03,0.31,CALL
ELETM335,2021-01-04T00:00:00.000Z,35.63,33.5,0.38,10,OTM,-0.21502900000000003,0.09816441244515144,0.020740422725705813,-0.04285384493156952,-0.0031911035876037207,41.94,24.02,0.38,CALL
ELETM340,2021-01-04T00:00:00.000Z,35.63,34.0,0.49,10,ATM,-0.265896,0.11303415652323245,0.023287931743001526,-0.04682829200485886,-0.003953966868391378,40.896,29.33,0.49,CALL
ELETM350,2021-01-04T00:00:00.000Z,35.63,35.0,0.85,10,ATM,-0.393919,0.1323119617849423,0.027308711814348484,-0.05475987132730812,-0.005906948049386804,40.97,42.56,0.85,CALL
ELETM355,2021-01-04T00:00:00.000Z,35.63,35.5,1.03,10,ATM,-0.461754,0.14271735949764394,0.02818556254430701,-0.0538591012317208,-0.006937498924323482,39.203,49.29,1.03,CALL
ELETM36,2021-01-04T00:00:00.000Z,35.63,36.0,1.04,10,ATM,-0.551156,0.18471281861279776,0.028082645791964463,-0.04073372837458819,-0.008205537409737165,30.179,57.48,1.04,CALL
ELETM365,2021-01-04T00:00:00.000Z,35.63,36.5,1.43,10,ATM,-0.625413,0.16087574141239247,0.026904781305671626,-0.04277576519675092,-0.009410217131557163,33.197,65.02,1.43,CALL
ELETM370,2021-01-04T00:00:00.000Z,35.63,37.0,1.11,10,ATM,-1.0,0.0,0.0,0.002934178272222013,-0.014671061543449857,1.485,100.0,1.3406,CALL
