symbol,time,spot_price,strike,premium,days_to_maturity,moneyness,delta,gamma,vega,theta,rho,volatility,poe,bs_theoretical,option_type
ITUBA196,2021-01-04T00:00:00.000Z,30.9,19.55,11.7,10,ITM,0.936109,0.011950412616852635,0.007701099808652334,-0.06685578589036789,0.006835701245932881,170.078,88.18,11.7,CALL
ITUBA201,2021-01-04T00:00:00.000Z,30.9,20.05,11.1,10,ITM,0.946265,0.011920109200466277,0.006722565849271421,-0.05146998445525489,0.007198333269110381,148.845,90.54,11.1,CALL
ITUBA237,2021-01-04T00:00:00.000Z,30.9,23.55,7.6,10,ITM,0.924702,0.02252469295280574,0.008739834196559042,-0.04641433732687586,0.008322824457867438,102.405,89.13,7.6,CALL
ITUBA241,2021-01-04T00:00:00.000Z,30.9,24.05,6.95,10,ITM,0.959387,0.018734932425973884,0.005370272174135275,-0.0221146589487142,0.009006082737152166,75.652,94.44,6.95,CALL
ITUBA243,2021-01-04T00:00:00.000Z,30.9,24.3,7.27,10,ITM,0.857414,0.02845631700796305,0.01387170528717653,-0.09075852092904686,0.007628686575334543,128.656,79.17,7.27,CALL
ITUBA246,2021-01-04T00:00:00.000Z,30.9,24.55,6.7,10,ITM,0.896394,0.02933512288881616,0.011084942505327617,-0.05694075606290052,0.00833286235852395,99.73,85.6,6.7,CALL
ITUBA251,2021-01-04T00:00:00.000Z,30.9,25.05,6.46,10,ITM,0.852312,0.03309148108034432,0.014203792518154703,-0.08202932916954386,0.007887571116216558,113.284,79.41,6.46,CALL
ITUBA253,2021-01-04T00:00:00.000Z,30.9,25.3,5.75,10,ITM,0.93463,0.02959655325125551,0.007839228399257528,-0.02923562206374933,0.009178706749462065,69.905,91.5,5.75,CALL
ITUBA257,2021-01-04T00:00:00.000Z,30.9,25.55,5.6,10,ITM,0.904425,0.03538484547446525,0.010450191156699828,-0.042499824151202174,0.00886785459246419,77.945,87.53,5.6,CALL
ITUBA258,2021-01-04T00:00:00.000Z,30.9,25.8,5.2,10,ITM,0.948887,0.029561018453139395,0.006460835560834127,-0.020548137558517716,0.009571785170668232,57.683,93.57,5.2,CALL
ITUBA261,2021-01-04T00:00:00.000Z,30.9,26.05,5.02,10,ITM,0.920543,0.03753043743873467,0.009104114499233526,-0.031002178417162414,0.009295647580365671,64.023,89.99,5.02,CALL
ITUBA264,2021-01-04T00:00:00.000Z,30.9,26.3,5.27,10,ITM,0.821138,0.042873740300281835,0.0160876719813775,-0.08125516706575893,0.007977541103745382,99.033,76.5,5.27,CALL
ITUBA266,2021-01-04T00:00:00.000Z,30.9,26.55,4.61,10,ITM,0.887153,0.04652333621870767,0.011788081048323669,-0.041224521937352245,0.009048914722896439,66.873,85.96,4.61,CALL
ITUBA271,2021-01-04T00:00:00.000Z,30.9,27.05,3.94,10,ITM,0.942547,0.042667062339449974,0.007087153925097876,-0.017533184670149762,0.009994036581412612,43.839,93.18,3.94,CALL
ITUBA274,2021-01-04T00:00:00.000Z,30.9,27.3,3.72,10,ITM,0.92394,0.051522730676257,0.0088071134075802,-0.021836676720455948,0.009853181206465864,45.114,91.02,3.72,CALL
ITUBA276,2021-01-04T00:00:00.000Z,30.9,27.55,3.6,10,ITM,0.869762,0.06355685544137633,0.013038070927744201,-0.03714183512361775,0.009236476512683495,54.141,84.55,3.6,CALL
ITUBA278,2021-01-04T00:00:00.000Z,30.9,27.8,3.25,10,ITM,0.901132,0.06584995840348905,0.010713214092375405,-0.024951968751856467,0.00976002646851386,42.938,88.54,3.25,CALL
ITUBA281,2021-01-04T00:00:00.000Z,30.9,28.05,3.07,10,ITM,0.866769,0.07604384972881248,0.013244094275674497,-0.0323205452427071,0.009410091436246102,45.966,84.61,3.07,CALL
ITUBA287,2021-01-04T00:00:00.000Z,30.9,28.55,2.57,10,ITM,0.850884,0.09410268787738015,0.014295508917442466,-0.030540383458356163,0.009413727163205673,40.094,83.16,2.57,CALL
ITUBA290,2021-01-04T00:00:00.000Z,30.9,28.8,2.44,10,ITM,0.801231,0.10166653974443941,0.017169002173517186,-0.040032207562864304,0.008856465288781938,44.57,77.55,2.44,CALL
ITUBA291,2021-01-04T00:00:00.000Z,30.9,29.05,2.2,10,ITM,0.785836,0.11321746963624059,0.017944959844269893,-0.03928571971216852,0.008762935705207498,41.832,76.08,2.2,CALL
ITUBA293,2021-01-04T00:00:00.000Z,30.9,29.3,2.07,10,ITM,0.742399,0.11737015651389371,0.019870634901530543,-0.04604883077689558,0.008281897549116101,44.682,71.29,2.07,CALL
ITUBA294,2021-01-04T00:00:00.000Z,30.9,28.3,3.04,10,ITM,0.798769,0.08002008094656156,0.017296604922324925,-0.051053880017756445,0.00858818181162515,57.048,76.53,3.04,CALL
ITUBA297,2021-01-04T00:00:00.000Z,30.9,29.55,1.75,10,ATM,0.740501,0.1401134782773079,0.019946347096915742,-0.03914767492180067,0.008385604210174128,37.572,71.57,1.75,CALL
ITUBA300,2021-01-04T00:00:00.000Z,30.9,29.8,1.58,10,ATM,0.701985,0.14916189511630853,0.02133766640772198,-0.04187521044938877,0.007980782853225237,37.754,67.54,1.58,CALL
ITUBA301,2021-01-04T00:00:00.000Z,30.9,30.05,1.38,10,ATM,0.668052,0.16320951787354412,0.02234433083319317,-0.041896375721333944,0.0076440579223318265,36.133,64.15,1.38,CALL
ITUBA303,2021-01-04T00:00:00.000Z,30.9,30.3,1.3,10,ATM,0.617755,0.15756394555749645,0.023479090444515256,-0.047580659809490035,0.007059054497984062,39.328,58.75,1.3,CALL
ITUBA307,2021-01-04T00:00:00.000Z,30.9,30.55,1.05,10,ATM,0.583297,0.18203754528195193,0.024019478544748316,-0.043169604525770705,0.006735745281409955,34.824,55.61,1.05,CALL
ITUBA308,2021-01-04T00:00:00.000Z,30.9,30.8,0.92,10,ATM,0.536956,0.18464202468402358,0.024451284276965538,-0.043972172366046176,0.006219093282027906,34.95,50.92,0.92,CALL
ITUBA311,2021-01-04T00:00:00.000Z,30.9,31.05,0.82,10,ATM,0.491598,0.18088635983821702,0.02455131055135655,-0.04511360397894064,0.005702602406587969,35.822,46.32,0.82,CALL
ITUBA313,2021-01-04T00:00:00.000Z,30.9,31.3,0.68,10,ATM,0.44407,0.18549598043374427,0.024315002325272176,-0.04309393283051798,0.005175355739763835,34.595,41.7,0.68,CALL
ITUBA316,2021-01-04T00:00:00.000Z,30.9,31.55,0.59,10,ATM,0.400235,0.17958058908118413,0.023784832293684596,-0.04250511266725958,0.004673568459937609,34.956,37.36,0.59,CALL
ITUBA321,2021-01-04T00:00:00.000Z,30.9,32.05,0.48,10,ATM,0.32945,0.1568617059082946,0.02227699006754162,-0.04251822004849485,0.003849258570345109,37.482,30.29,0.48,CALL
ITUBA323,2021-01-04T00:00:00.000Z,30.9,32.3,0.34,10,ATM,0.272549,0.15790226852255554,0.020448325107782654,-0.03558524932715719,0.0032070854886703188,34.178,25.04,0.34,CALL
ITUBA328,2021-01-04T00:00:00.000Z,30.9,32.8,0.24,10,OTM,0.206464,0.13381530273788353,0.01756325958119378,-0.030906494159933,0.0024364354031881645,34.64,18.73,0.24,CALL
ITUBA329,2021-01-04T00:00:00.000Z,30.9,31.8,0.48,10,ATM,0.352584,0.17747230600517477,0.02286052796368121,-0.039685021479174326,0.004132924397795341,33.997,32.78,0.48,CALL
ITUBA33,2021-01-04T00:00:00.000Z,30.9,33.55,0.12,10,OTM,0.120287,0.09607642228145973,0.012334132174553026,-0.02118053751620893,0.0014273411143648541,33.882,10.73,0.12,CALL
ITUBA331,2021-01-04T00:00:00.000Z,30.9,33.05,0.18,10,OTM,0.168401,0.12171487092902988,0.015482405300708666,-0.026386931078577865,0.0019935193264416225,33.572,15.21,0.18,CALL
ITUBA333,2021-01-04T00:00:00.000Z,30.9,33.3,0.14,10,OTM,0.1387,0.10824581923715627,0.013613914495084483,-0.022923311417577356,0.001645199637527078,33.193,12.46,0.14,CALL
ITUBA336,2021-01-04T00:00:00.000Z,30.9,32.55,0.27,10,OTM,0.231761,0.1476582711118127,0.01877071521101173,-0.0320351043903945,0.0027347212805043457,33.551,21.19,0.27,CALL
ITUBA338,2021-01-04T00:00:00.000Z,30.9,33.8,0.13,10,OTM,0.120125,0.08824532161837367,0.012322436794778076,-0.02299050299962777,0.0014213850995449077,36.854,10.61,0.13,CALL
ITUBA341,2021-01-04T00:00:00.000Z,30.9,34.05,0.08,10,OTM,0.084861,0.0735181839816352,0.009566697546647978,-0.016629312844560894,0.0010088202571845895,34.344,7.47,0.08,CALL
ITUBA344,2021-01-04T00:00:00.000Z,30.9,34.3,0.04,10,OTM,0.050896,0.054484046345019486,0.006438983667044091,-0.010163377301667142,0.0006082130437095016,31.191,4.47,0.04,CALL
ITUBA346,2021-01-04T00:00:00.000Z,30.9,34.55,0.06,10,OTM,0.064274,0.05707557182507224,0.007736924603541917,-0.013992666023962593,0.0007643143479030975,35.776,5.58,0.06,CALL
ITUBA348,2021-01-04T00:00:00.000Z,30.9,34.8,0.06,10,OTM,0.06172,0.05267240039113284,0.007496369107960322,-0.014225291292247975,0.0007330022382888128,37.562,5.31,0.06,CALL
ITUBA351,2021-01-04T00:00:00.000Z,30.9,35.05,0.05,10,OTM,0.052398,0.04591887147815602,0.006589607847619362,-0.012603292060018636,0.0006226656848677837,37.875,4.48,0.05,CALL
ITUBA353,2021-01-04T00:00:00.000Z,30.9,35.3,0.04,10,OTM,0.043151,0.03928322452454904,0.005640497001567004,-0.010790026838358387,0.0005132554702029116,37.896,3.67,0.04,CALL
ITUBA358,2021-01-04T00:00:00.000Z,30.9,35.8,0.03,10,OTM,0.032718,0.030398993016809872,0.004499705036466265,-0.008867116214856656,0.00038927615787231643,39.066,2.74,0.03,CALL
