epoch,train_loss,val_loss,lr
214,387.70965000697544,4.071147273887288,0.0001
215,387.6192227608817,4.071387816559184,0.0001
216,387.5828730119978,4.07134826074947,0.0001
217,387.6203332519531,4.069598739797419,0.0001
218,387.44404070172993,4.073606301437724,0.0001
219,387.53767944335937,4.069982935081828,0.0001
220,387.45656825474333,4.070318698883057,0.0001
221,387.48195556640627,4.0708277225494385,0.0001
222,387.3246653529576,4.072691408070651,0.0001
223,387.3004758998326,4.0726459568197075,0.0001
224,387.1655583844866,4.071159286932512,0.0001
225,387.2742178780692,4.072258987210014,0.0001
226,387.11823800223215,4.071517034010454,0.0001
227,387.1870547921317,4.070759583603252,0.0001
228,387.23481724330355,4.070143537087874,0.0001
229,387.076303187779,4.072756144133481,0.0001
230,387.03700265066965,4.069512036713687,0.0001
231,387.1250071498326,4.070277923887426,0.0001
232,387.1207990373884,4.0717625563794915,0.0001
233,386.9741570172991,4.070879128846255,0.0001
234,386.9790007672991,4.069325224919752,0.0001
235,386.8513898577009,4.070054357702082,0.0001
236,386.92057024274555,4.068644046783447,0.0001
237,386.8491104561942,4.067325407808477,0.0001
238,386.75560668945315,4.070001271638003,0.0001
239,386.87684762137275,4.070922786539251,0.0001
240,386.7924656459263,4.070455919612538,0.0001
241,386.6942077636719,4.067298748276451,0.0001
242,386.5629983956473,4.069378972053528,0.0001
243,386.5589419991629,4.068386262113398,0.0001
244,386.6250394112723,4.068368375301361,0.0001
245,386.67966012137276,4.0705777406692505,0.0001
246,386.4608762904576,4.069796681404114,0.0001
247,386.59874319893976,4.06849756565961,0.0001
248,386.5654518345424,4.067817346616224,0.0001
249,386.48326904296874,4.06977408582514,0.0001
250,386.4183585030692,4.068978092887185,0.0001
251,386.32502702985494,4.072457324374806,0.0001
252,386.27438319614953,4.069050512530587,0.0001
253,386.4184469168527,4.068504550240257,0.0001
254,386.37903686523435,4.068249366500161,0.0001
255,386.34654924665176,4.066395450722087,0.0001
256,386.2872009277344,4.066881114786321,0.0001
257,386.21033482142855,4.068781917745417,0.0001
258,386.1603267996652,4.067469152537259,0.0001
259,386.0930303083147,4.067282584580508,0.0001
260,386.0585658482143,4.068233354525133,0.0001
261,386.0623034667969,4.0681780197403645,0.0001
262,385.9303857421875,4.068286310542714,0.0001
263,385.93559291294645,4.068520990285006,0.0001
264,385.8687576729911,4.068298903378573,0.0001
265,385.99171979631694,4.066264147108251,0.0001
266,385.97608241489957,4.067968503995375,0.0001
267,386.0068892996652,4.066094187172976,0.0001
268,385.8177894810268,4.0663587342609055,0.0001
269,385.7194259207589,4.066719981757077,0.0001
270,385.8607666015625,4.066533402963118,0.0001
271,385.7163419015067,4.067590827291662,0.0001
272,385.7896252441406,4.0678384412418715,0.0001
273,385.6734889439174,4.065838412805037,0.0001
274,385.5433400181362,4.06631385196339,0.0001
275,385.6827176339286,4.066326379776001,0.0001
276,385.68000261579243,4.065505547956987,0.0001
277,385.54592878069195,4.0652078281749375,0.0001
278,385.542420828683,4.066209971904755,0.0001
279,385.45354108537947,4.065790338949724,0.0001
280,385.4652329799107,4.0653115998614915,0.0001
281,385.4339202008929,4.065793210809881,0.0001
282,385.4969006347656,4.065924276005138,0.0001
283,385.3604338727679,4.0649242997169495,0.0001
284,385.4772705078125,4.06552030281587,0.0001
285,385.36105678013394,4.064515926621177,0.0001
286,385.43558715820313,4.066076549616727,0.0001
287,385.3662506975446,4.065524843606082,0.0001
288,385.30688912527904,4.065517225048759,0.0001
289,385.2549201311384,4.067972963506525,0.0001
290,385.12189784458707,4.065211740407077,0.0001
291,385.1267973981585,4.066914840178057,0.0001
292,385.21161185128346,4.065432022918355,0.0001
293,385.07366751534596,4.065427406267687,0.0001
294,384.99813005719864,4.064288486133922,0.0001
295,385.03927455357143,4.0651390877637,0.0001
296,385.01879638671875,4.065132796764374,0.0001
297,384.98845912388396,4.064981829036366,0.0001
298,384.90646153041297,4.067039760676297,0.0001
299,385.05148053850445,4.066794021563097,0.0001
300,385.01624581473214,4.0681267543272535,0.0001
301,384.9709701102121,4.064614940773357,0.0001
302,384.9205092075893,4.063197910785675,0.0001
303,384.81321515764506,4.065614001317457,0.0001
304,384.80979125976563,4.065199521454898,0.0001
305,384.7732667759487,4.0661499012600295,0.0001
306,384.7562881905692,4.064573862335899,0.0001
307,384.59640014648437,4.063096409494227,0.0001
308,384.6312613351004,4.065280123190447,0.0001
309,384.6779038783482,4.065259023146196,0.0001
310,384.5876620047433,4.0638901157812635,0.0001
311,384.6184375,4.063722794706171,0.0001
312,384.56013567243303,4.065190651200035,0.0001
313,384.51358328683034,4.064770741896196,0.0001
314,384.39117117745536,4.062600162896243,0.0001
315,384.4673060825893,4.0650107210332695,0.0001
316,384.418832484654,4.064837629144842,0.0001
317,384.31619960239954,4.064357183196328,0.0001
318,384.32309099469865,4.063685644756664,0.0001
319,384.3028458077567,4.062742785973982,0.0001
320,384.3856556919643,4.06304497610439,0.0001
321,384.3585206821987,4.0633649826049805,0.0001
322,384.23434674944195,4.062015148726377,0.0001
323,384.1749028669085,4.06330286914652,0.0001
324,384.30891374860494,4.064949485388669,0.0001
325,384.38701398577007,4.063529979098927,0.0001
326,384.1181431361607,4.06413241408088,0.0001
327,384.05534912109374,4.06311399828304,0.0001
328,383.9927001953125,4.063539239493283,0.0001
329,383.9174248395647,4.062380492687225,0.0001
330,384.0267564174107,4.063290953636169,0.0001
331,383.94215890066965,4.061427273533561,0.0001
332,383.9204738071987,4.063519960100001,0.0001
333,383.93911237444195,4.064077317714691,0.0001
334,384.0790290178571,4.065430847081271,0.0001
335,383.81003487723217,4.064287456599149,0.0001
336,383.81851946149555,4.063457115129991,0.0001
337,383.9480126953125,4.063318897377361,0.0001
338,383.64371215820313,4.063687389547175,0.0001
339,383.773306187221,4.064743307503787,0.0001
340,383.86953822544643,4.065250884402882,0.0001
341,383.73989536830356,4.063589177348397,0.0001
342,383.62283673967636,4.062905837189067,0.0001
343,383.5978520856585,4.063525915145874,0.0001
344,383.7509753417969,4.064496885646474,0.0001
345,383.7495345633371,4.064400418238207,0.0001
346,383.6576136997768,4.061933121897957,0.0001
347,383.52490373883927,4.064413991841403,0.0001
348,383.6032624162946,4.062393497336995,0.0001
349,383.469019077846,4.064242444255135,0.0001
350,383.54221261160717,4.0618228262121026,0.0001
351,383.386163155692,4.063431013714183,0.0001
352,383.1486647251674,4.060696558518843,1e-05
353,383.12578020368306,4.059881627559662,1e-05
354,383.0359849330357,4.060695962472395,1e-05
355,383.0536157226563,4.060329756953499,1e-05
356,383.0724143763951,4.060627644712275,1e-05
357,383.0202228655134,4.060212227431211,1e-05
358,382.90273018973215,4.060458313335072,1e-05
359,382.92277971540176,4.060287237167358,1e-05
360,382.807974155971,4.060385389761492,1e-05
361,382.7621142578125,4.0607006549835205,1e-05
362,382.79534214564734,4.060424241152677,1e-05
363,382.79579275948663,4.060412070967934,1e-05
364,382.80025059291296,4.060799842531031,1e-05
365,382.7688713727679,4.060876445336775,1e-05
366,382.7054678780692,4.060819029808044,1e-05
367,382.72048322405135,4.060800823298368,1e-05
368,382.63715977260046,4.061065045270053,1e-05
369,382.7305341448103,4.060705585913225,1e-05
370,382.6332359095982,4.060988919301466,1e-05
371,382.67384033203126,4.060877534476194,1e-05
372,382.5821105957031,4.060905293984846,1e-05
373,382.5164777483259,4.061516593803059,1e-05
374,382.4243561662946,4.0609913576732986,1e-06
375,382.5060954938616,4.061045554551211,1e-06
376,382.52853515625,4.061046166853472,1e-06
377,382.4691519601004,4.061035405505788,1e-06
378,382.4362566266741,4.060988588766619,1e-06
379,382.38593732561384,4.0610411817377265,1e-06
380,382.2883323451451,4.060962400653145,1e-06
381,382.3338187081473,4.061059382828799,1e-06
382,382.2820751953125,4.06112105738033,1e-06
383,382.3064528111049,4.061081718314778,1e-06
384,382.3375985281808,4.061054782433943,1e-06
385,382.08163504464284,4.0610415014353665,1e-06
386,382.2211029924665,4.061087353663011,1e-06
387,382.26253801618304,4.061084909872576,1e-06
388,382.0718211146763,4.0610752214084975,1e-06
389,382.13328648158483,4.061133628541773,1e-06
390,382.0987559291295,4.061069819060239,1e-06
391,382.01540614536833,4.061100423336029,1e-06
392,382.01859287806917,4.060991845347664,1e-06
393,382.06434727260046,4.061035535552285,1e-06
