epoch,train_loss,val_loss,lr,weight_data,weight_pde
96,2.3977890488776294,3.9971077008680864,0.0001,0.7410270571708679,2.3700544834136963
97,2.374329314990477,3.994680653918873,0.0001,0.7359001636505127,2.3911094665527344
98,2.3519012210043995,3.99244085225192,0.0001,0.7308066487312317,2.412348985671997
99,2.3252620033242484,3.991760015487671,0.0001,0.7256857752799988,2.4337713718414307
100,2.3469603671268984,3.9919768463481557,0.0001,0.7206094264984131,2.4546539783477783
101,2.3019424229860306,3.989617347717285,0.0001,0.7155344486236572,2.4760286808013916
102,2.2758408324284987,3.9915178580717607,0.0001,0.7104625105857849,2.4976885318756104
103,2.2506722685965626,3.9871725385839287,0.0001,0.7054365277290344,2.519595146179199
104,2.2309916615486145,3.9855287725275215,0.0001,0.7004226446151733,2.5417306423187256
105,2.20757277851755,3.9849506724964487,0.0001,0.6954199075698853,2.564093828201294
106,2.1846207935701716,3.98263616995378,0.0001,0.6904296875,2.5866780281066895
107,2.1618718220428987,3.981955040584911,0.0001,0.6854702830314636,2.609483242034912
108,2.140091835097833,3.9836152575232764,0.0001,0.6805367469787598,2.632497549057007
109,2.1185496015982195,3.9809932817112315,0.0001,0.6756274700164795,2.6557257175445557
110,2.097616222771731,3.9796087850223887,0.0001,0.6707263588905334,2.6791722774505615
111,2.0751334970647637,3.978414524685253,0.0001,0.6658768653869629,2.70283842086792
112,2.050995264541019,3.978384245525707,0.0001,0.6610446572303772,2.726716995239258
113,2.031240850687027,3.976725285703486,0.0001,0.656227171421051,2.750821828842163
114,2.010718749328093,3.976210756735368,0.0001,0.6514706015586853,2.7751400470733643
115,1.9892716624520042,3.9761114445599643,0.0001,0.6467083096504211,2.799673080444336
116,1.9694990055127577,3.9747448509389702,0.0001,0.6420035362243652,2.82442307472229
117,1.9502464112910358,3.9740502292459663,0.0001,0.6373062133789062,2.8493919372558594
118,1.9293173104524612,3.9772250869057397,0.0001,0.6326425075531006,2.8745813369750977
119,1.9063840549100528,3.9729376381093804,0.0001,0.6280160546302795,2.899993419647217
120,1.887029691175981,3.9721192554994063,0.0001,0.6234106421470642,2.9256303310394287
121,1.8673086667602712,3.972252683206038,0.0001,0.6188507676124573,2.951493740081787
122,1.8487113470380956,3.97147151556882,0.0001,0.6143226027488708,2.977585792541504
123,1.832281918688254,3.972499229691245,0.0001,0.6098229289054871,3.003908634185791
124,1.808978090232069,3.9710359790108423,0.0001,0.6053431630134583,3.030463933944702
125,1.8089422895149752,3.9717300046573984,0.0001,0.6008885502815247,3.056926727294922
126,1.7698657593943856,3.971475373614918,0.0001,0.5964698195457458,3.08404541015625
127,1.7453117343512448,3.9711894772269507,0.0001,0.5921006798744202,3.1114773750305176
128,1.7252994030714035,3.971251357685436,0.0001,0.587748646736145,3.1391968727111816
129,1.705667109651999,3.969107649543069,0.0001,0.5834562182426453,3.1671810150146484
130,1.6897484118288213,3.968953002582897,0.0001,0.5791712403297424,3.1954145431518555
131,1.6678434109145945,3.9687916040420532,0.0001,0.5749080181121826,3.2238996028900146
132,1.6495814431797375,3.9686554778705943,0.0001,0.5707009434700012,3.252619743347168
133,1.6310704540122638,3.967621857469732,0.0001,0.5665079951286316,3.2815804481506348
134,1.6141183024102992,3.9682541327043013,0.0001,0.5623672604560852,3.3107991218566895
135,1.5951972089030526,3.966713645241477,0.0001,0.5582274198532104,3.3402628898620605
136,1.5771167874336243,3.9685837789015337,0.0001,0.554132878780365,3.3699686527252197
137,1.5581792240793055,3.968106053092263,0.0001,0.5500774383544922,3.3999385833740234
138,1.542005488818342,3.9679662856188687,0.0001,0.5460823178291321,3.430159330368042
139,1.5227893008427187,3.965410492636941,0.0001,0.5420671105384827,3.4606282711029053
140,1.5040723938833584,3.9652644070712,0.0001,0.5381072759628296,3.4913673400878906
141,1.4895282780582255,3.964547861706127,0.0001,0.5341935753822327,3.5223798751831055
142,1.4680098484862933,3.9640240019018,0.0001,0.5302860736846924,3.5536327362060547
143,1.4536582786928525,3.963944846933538,0.0001,0.5264359712600708,3.585160732269287
144,1.4352598136121577,3.9649163376201284,0.0001,0.5225926041603088,3.6169686317443848
145,1.419043467803435,3.9636472138491543,0.0001,0.5188056230545044,3.649049758911133
146,1.4040483331138438,3.9633366736498745,0.0001,0.515061616897583,3.6813857555389404
147,1.3858903104608709,3.964589010585438,0.0001,0.5113076567649841,3.714008331298828
148,1.3732879744334654,3.96320302919908,0.0001,0.5076045393943787,3.746919870376587
149,1.3559779267419467,3.9627369967373935,0.0001,0.5038920640945435,3.780123233795166
150,1.3749262866648762,3.965727936137806,0.0001,0.5002110600471497,3.812777042388916
151,1.33314388719472,3.9635056907480415,0.0001,0.49660414457321167,3.846304416656494
152,1.3129818534309214,3.9638309587131846,0.0001,0.4930112659931183,3.8802175521850586
153,1.2980838729576631,3.9628144827756016,0.0001,0.48947080969810486,3.9144768714904785
154,1.2823137126185677,3.962572867220098,0.0001,0.4859592914581299,3.9490702152252197
155,1.265160540288145,3.9630832997235386,0.0001,0.48243480920791626,3.9839813709259033
156,1.2522510086948222,3.96356679092754,0.0001,0.4789830148220062,4.019201278686523
157,1.2331336790865117,3.963518337769942,0.0001,0.47552064061164856,4.054758071899414
158,1.2170507088303566,3.9626816402782095,0.0001,0.47211742401123047,4.090646266937256
159,1.2040318142284046,3.962296485900879,0.0001,0.4687509834766388,4.126852035522461
160,1.185744968327609,3.9635379314422607,0.0001,0.465405136346817,4.163378715515137
161,1.1727561733939431,3.9627373110164297,0.0001,0.4620616137981415,4.200228214263916
162,1.1577493263916536,3.961466984315352,0.0001,0.4587658643722534,4.237403869628906
163,1.1410790844397112,3.961502291939475,0.0001,0.45550256967544556,4.274908542633057
164,1.1268011785366319,3.9616915637796577,0.0001,0.4522813856601715,4.312745094299316
165,1.1155475825071335,3.9608758904717187,0.0001,0.4490734934806824,4.350916862487793
166,1.0994067144664852,3.9612610881978814,0.0001,0.4459008276462555,4.389423847198486
167,1.0855171931060879,3.961008462038907,0.0001,0.4427349865436554,4.428274154663086
168,1.0702227252450855,3.9611518274654043,0.0001,0.43960610032081604,4.467441082000732
169,1.0579258311878552,3.9610002799467607,0.0001,0.43652790784835815,4.506935119628906
170,1.0432579104195943,3.9616751237349077,0.0001,0.4334438741207123,4.546777725219727
171,1.0307461219755085,3.9602084810083564,0.0001,0.4303967356681824,4.586972713470459
172,1.0152487510984594,3.9606048085472803,0.0001,0.4273652732372284,4.627522945404053
173,1.0028017969294027,3.9606887102127075,0.0001,0.4243825078010559,4.668431282043457
174,0.9897403608668934,3.9604533802379263,0.0001,0.42142540216445923,4.709702014923096
175,1.0301907692443242,3.9654589024457065,0.0001,0.4183884561061859,4.750101089477539
176,0.9741019491444934,3.9627659754319624,0.0001,0.4154701828956604,4.791726112365723
177,0.9573740708557043,3.9619522203098643,0.0001,0.41260001063346863,4.833864688873291
178,0.9462349760261449,3.960868000984192,0.0001,0.409755676984787,4.876441478729248
179,0.9279196472330526,3.9607525413686577,0.0001,0.4069094955921173,4.919447898864746
180,0.9142731848088178,3.960737542672591,0.0001,0.40410348773002625,4.962845802307129
181,0.9050284258343957,3.9609067765149204,0.0001,0.4013531804084778,5.00666618347168
182,0.8916030634533275,3.9603831551291724,0.0001,0.39858168363571167,5.050873279571533
183,0.8765702281485904,3.9599597454071045,0.0001,0.3958587348461151,5.095471382141113
184,0.8656470077958974,3.9615919156508013,0.0001,0.39315614104270935,5.140481948852539
185,0.8512004058469426,3.960513873533769,0.0001,0.39048051834106445,5.185938835144043
186,0.8340608809481967,3.961358666419983,0.0001,0.3878135085105896,5.231934547424316
187,0.8239210024476051,3.960092869671908,0.0001,0.38520073890686035,5.278297424316406
188,0.8102493157440965,3.96004441651431,0.0001,0.3826148509979248,5.325070858001709
189,0.7967697944153439,3.9609377059069546,0.0001,0.3800274133682251,5.372298240661621
190,0.7844384793530811,3.960531332276084,0.0001,0.37747830152511597,5.420018672943115
191,0.7711304040117697,3.9600878953933716,0.0001,0.374933660030365,5.468162536621094
192,0.7576423964717172,3.961823896928267,0.0001,0.37243565917015076,5.516688346862793
193,0.7488262009891596,3.9600406885147095,0.0001,0.36997899413108826,5.5656328201293945
194,0.7343407422304153,3.963729598305442,0.0001,0.3675042986869812,5.615011692047119
195,0.7238058129494841,3.9599915742874146,0.0001,0.3650760352611542,5.664811611175537
196,0.7107051123272289,3.961520715193315,0.0001,0.3626663386821747,5.715010643005371
197,0.7013778608631004,3.9606492194262417,0.0001,0.36030033230781555,5.76565408706665
198,0.6893287111412395,3.9606214978478174,0.0001,0.35792580246925354,5.816746234893799
199,0.6776045720008287,3.959982297637246,0.0001,0.3555964529514313,5.868290901184082
200,0.721116647801616,3.965630899776112,0.0001,0.3532108664512634,5.918420791625977
201,0.672451393509453,3.9627409089695322,0.0001,0.3509242534637451,5.970137596130371
202,0.6605079512704503,3.9631241018121894,0.0001,0.3486553430557251,6.022456169128418
203,0.6463660939850591,3.961664492433721,0.0001,0.3464265763759613,6.075311183929443
204,0.6359098763628439,3.963827534155412,0.0001,0.34424132108688354,6.128684997558594
205,0.6248141415417194,3.9613020528446543,0.0001,0.34201040863990784,6.182550430297852
206,0.6120532209222967,3.9612572626634077,0.0001,0.3398520350456238,6.236944198608398
207,0.6002983559261669,3.9613897800445557,0.0001,0.33771952986717224,6.291872024536133
208,0.5886931558224288,3.961270126429471,0.0001,0.3356168270111084,6.347294330596924
209,0.575505615296689,3.9610587900335137,0.0001,0.333526611328125,6.403422832489014
210,0.5650671452961185,3.9651980074969204,0.0001,0.3314852714538574,6.460098743438721
211,0.5536419031294909,3.960409998893738,0.0001,0.32941657304763794,6.5172553062438965
212,0.5427461595020511,3.960287083279003,0.0001,0.3274235427379608,6.574939250946045
213,0.5315181816166098,3.960185917941007,0.0001,0.3254128694534302,6.6331329345703125
214,0.5219011086631905,3.9608574347062544,0.0001,0.32347509264945984,6.691842079162598
215,0.5103045803579417,3.9620211883024736,0.0001,0.3215106725692749,6.75100040435791
216,0.5017007237130945,3.9640065214850684,0.0001,0.3196018636226654,6.810681343078613
217,0.49229908124967053,3.960431868379766,0.0001,0.3176935613155365,6.870880126953125
218,0.4809904261068864,3.9608831622383813,0.0001,0.3158370852470398,6.9316205978393555
219,0.469095472923734,3.9621163715015757,0.0001,0.31396815180778503,6.992898464202881
220,0.4606173458424481,3.960751273415305,0.0001,0.3121717572212219,7.054717063903809
221,0.44919938424771483,3.960300022905523,0.0001,0.31035590171813965,7.117083549499512
222,0.44048791615800426,3.960354057225314,0.0001,0.30856022238731384,7.180000305175781
223,0.4298149167814038,3.960547078739513,0.0001,0.30684149265289307,7.243473529815674
224,0.4195208867842501,3.960521004416726,0.0001,0.3051195740699768,7.30750846862793
225,0.45899439975619316,3.9629087556492197,0.0001,0.30334749817848206,7.369959354400635
226,0.41912455416538497,3.962054978717457,0.0001,0.30166107416152954,7.434154987335205
227,0.40695308589122514,3.9634288549423218,0.0001,0.300001323223114,7.499121189117432
228,0.3971871489828283,3.9619071917100386,0.0001,0.2984178066253662,7.564780235290527
229,0.38613626835021103,3.96416560086337,0.0001,0.2967977821826935,7.631094932556152
230,0.37641030888665805,3.9610374949195166,0.0001,0.2952272593975067,7.697991371154785
231,0.365311052988876,3.9621923836794766,0.0001,0.29369431734085083,7.765604496002197
232,0.3584136636081067,3.9608554298227485,0.0001,0.29220524430274963,7.833844184875488
233,0.34733765047382226,3.961502335288308,0.0001,0.2906927764415741,7.902682781219482
234,0.337520093741742,3.9617248340086504,0.0001,0.2892546057701111,7.972127437591553
235,0.32816861502148886,3.961809179999612,0.0001,0.28783488273620605,8.042181968688965
236,0.3200337648053061,3.961272716522217,0.0001,0.28642791509628296,8.1128511428833
237,0.30978119068525056,3.9613136486573652,0.0001,0.28507235646247864,8.184159278869629
238,0.30029471032321453,3.961228359829296,0.0001,0.28371381759643555,8.256250381469727
239,0.29312262447042897,3.9610688469626685,0.0001,0.28242582082748413,8.32897663116455
240,0.28338066454638133,3.9605525081807915,0.0001,0.2811308205127716,8.402341842651367
241,0.2722187796184285,3.9607335329055786,0.0001,0.2798413932323456,8.476354598999023
242,0.26429525949060917,3.9606246298009697,0.0001,0.27865657210350037,8.551018714904785
243,0.25801199014213955,3.9612905870784414,0.0001,0.27741503715515137,8.626363754272461
244,0.2453636877577413,3.960565697063099,0.0001,0.27626699209213257,8.702531814575195
245,0.23813530201600355,3.961251063780351,0.0001,0.2751179337501526,8.779373168945312
246,0.22670624108815735,3.9611028216101904,0.0001,0.27395543456077576,8.856892585754395
247,0.21784613992680202,3.960276950489391,0.0001,0.27295053005218506,8.935096740722656
248,0.20955206754363395,3.9606081572445957,0.0001,0.2719050645828247,9.013991355895996
249,0.20038161875510757,3.96026873588562,0.0001,0.2709054946899414,9.093582153320312
250,0.2192182583226399,3.9679089784622192,0.0001,0.2696796953678131,9.173211097717285
251,0.16434479610655794,3.960952628742565,0.0001,0.2687305212020874,9.255833625793457
252,0.1502409695901654,3.9598327550021084,0.0001,0.26778170466423035,9.339323997497559
253,0.1402379983231764,3.9591686725616455,0.0001,0.2669348418712616,9.423531532287598
254,0.13102293058975853,3.9612776799635454,0.0001,0.26609236001968384,9.508334159851074
255,0.12091869457667186,3.9585328860716387,0.0001,0.2653103768825531,9.593831062316895
256,0.11132697558390316,3.959454894065857,0.0001,0.26453226804733276,9.679963111877441
257,0.10055815244876695,3.958726330236955,0.0001,0.2638333737850189,9.766798973083496
258,0.0928146358743437,3.9579688852483574,0.0001,0.26317453384399414,9.854277610778809
259,0.08353585174005605,3.9589064012874258,0.0001,0.2624705731868744,9.942497253417969
260,0.0739585900393484,3.9581261331384834,0.0001,0.26184603571891785,10.031339645385742
261,0.06582538381917402,3.9583192521875556,0.0001,0.26131582260131836,10.120975494384766
262,0.05718220456500686,3.9577381394126196,0.0001,0.26076358556747437,10.21125316619873
263,0.047325284577461636,3.958319739861922,0.0001,0.26018762588500977,10.30228042602539
264,0.038555785663034345,3.957822474566373,0.0001,0.2596917152404785,10.394119262695312
265,0.030830277578471312,3.9628769050944936,0.0001,0.2592819929122925,10.486656188964844
266,0.020708841910659845,3.9579716378992256,0.0001,0.25875726342201233,10.579916954040527
267,0.012191634244200859,3.9582533186132256,0.0001,0.25840112566947937,10.674006462097168
268,0.0034522243397739,3.9579895084554497,0.0001,0.25798723101615906,10.768933296203613
269,-0.00553572188966262,3.9571290774778887,0.0001,0.257627010345459,10.864703178405762
270,-0.015019988016733392,3.957515163855119,0.0001,0.25728273391723633,10.961094856262207
271,-0.02366423688363284,3.9585032788189976,0.0001,0.2570817470550537,11.058341979980469
272,-0.032039803228558,3.9573410099202935,0.0001,0.2567715644836426,11.156452178955078
273,-0.040476485608616546,3.957224726676941,0.0001,0.2565433382987976,11.255433082580566
274,-0.04979260793664831,3.9581983306191186,0.0001,0.2563074827194214,11.355292320251465
275,-0.0024638534457401625,3.9639087373560127,0.0001,0.25574037432670593,11.452190399169922
276,-0.05844795129748739,3.9611759294163096,0.0001,0.2555408775806427,11.553237915039062
277,-0.07025687588876198,3.959789828820662,0.0001,0.25537317991256714,11.655494689941406
278,-0.08152920987711033,3.958883534778248,0.0001,0.2551676034927368,11.75876235961914
279,-0.09088072620480406,3.9590402191335503,0.0001,0.25509533286094666,11.863085746765137
280,-0.10115477787224915,3.9594474272294478,0.0001,0.25500237941741943,11.96833610534668
281,-0.10954851397202053,3.9582573067058218,0.0001,0.2549063265323639,12.074520111083984
282,-0.11765205653765323,3.9578167416832666,0.0001,0.2549278140068054,12.181646347045898
283,-0.12715915690536017,3.9577608325264673,0.0001,0.25486063957214355,12.289722442626953
284,-0.1360232956622812,3.957709540020336,0.0001,0.25479578971862793,12.398756980895996
285,-0.14507332257926464,3.957737781784751,0.0001,0.2547341585159302,12.508759498596191
286,-0.15344976942816918,3.9599118557843296,0.0001,0.25464653968811035,12.619513511657715
287,-0.16193605586886406,3.9581650603901255,0.0001,0.254617840051651,12.731206893920898
288,-0.17200200018388304,3.9568309675563467,0.0001,0.25452721118927,12.843890190124512
289,-0.18112514921548692,3.9569013877348467,0.0001,0.2544841766357422,12.95757007598877
290,-0.18979587524451993,3.9575108723206953,0.0001,0.25460389256477356,13.07225513458252
291,-0.1981450698592446,3.95753812789917,0.0001,0.25450459122657776,13.187956809997559
292,-0.20714667896655473,3.957587317986922,0.0001,0.2544862926006317,13.304681777954102
293,-0.21537120267748833,3.956582849675959,0.0001,0.2544351816177368,13.422439575195312
294,-0.22536011565137992,3.9571477716619317,0.0001,0.25440821051597595,13.541240692138672
295,-0.23329546421088956,3.9573897556825117,0.0001,0.2544075846672058,13.661091804504395
296,-0.24089886887337675,3.9567347439852627,0.0001,0.2545076906681061,13.782005310058594
297,-0.2507212565873157,3.956718683242798,0.0001,0.25445178151130676,13.9039888381958
298,-0.259020881134678,3.956081520427357,0.0001,0.2543901801109314,14.027050971984863
299,-0.2688296591355042,3.9565035754984077,0.0001,0.25434449315071106,14.151202201843262
300,-0.22401282813569362,3.9623947251926768,0.0001,0.2538564205169678,14.272157669067383
301,-0.28517470187084243,3.9581509828567505,0.0001,0.2538350224494934,14.398682594299316
302,-0.29706686379557307,3.95718853040175,0.0001,0.2539491355419159,14.526649475097656
303,-0.3069405982440168,3.9561162970282813,0.0001,0.25402313470840454,14.655838012695312
304,-0.3156988297335126,3.9565656835382637,0.0001,0.2540350556373596,14.786175727844238
305,-0.3262601349164139,3.9556502970782192,0.0001,0.2541029751300812,14.917673110961914
306,-0.3349479888989167,3.9561647935347124,0.0001,0.25414061546325684,15.050339698791504
307,-0.34335432878949423,3.955817861990495,0.0001,0.2541860044002533,15.184148788452148
308,-0.3524102058938958,3.9553229158574883,0.0001,0.254253625869751,15.318863868713379
309,-0.36193734068762173,3.955788666551763,0.0001,0.2542811334133148,15.45477294921875
310,-0.3705938913944093,3.9553607160394844,0.0001,0.25428223609924316,15.591888427734375
311,-0.37976789711551234,3.9559986808083276,0.0001,0.25433236360549927,15.730220794677734
312,-0.38933393951844086,3.958888043056835,0.0001,0.25435957312583923,15.869779586791992
313,-0.3961708809841763,3.9570834419944068,0.0001,0.25445568561553955,16.010578155517578
314,-0.4065902531147003,3.9549241716211494,0.0001,0.25437894463539124,16.152626037597656
315,-0.4145530447025191,3.956907965920188,0.0001,0.254397451877594,16.29593276977539
316,-0.42220844430002297,3.955173373222351,0.0001,0.2543603181838989,16.440176010131836
317,-0.433894389054992,3.955374739386819,0.0001,0.25439751148223877,16.58568572998047
318,-0.4413336745717309,3.9545762972398237,0.0001,0.2543468177318573,16.732484817504883
319,-0.44980990277095273,3.9550095254724678,0.0001,0.2544327676296234,16.880582809448242
320,-0.4593321159482002,3.9565113999626855,0.0001,0.25443390011787415,17.029993057250977
321,-0.4688263518566435,3.9549620043147695,0.0001,0.2544010579586029,17.180721282958984
322,-0.4750779054381631,3.9552282853560015,0.0001,0.2545088529586792,17.332786560058594
323,-0.48581619797782466,3.95507550239563,0.0001,0.2544201910495758,17.486196517944336
324,-0.4938922514292327,3.9558321129192007,0.0001,0.254386842250824,17.640966415405273
325,-0.4063054405322129,3.9663654674183237,0.0001,0.2537039518356323,17.786935806274414
326,-0.48953968015584076,3.9606988430023193,0.0001,0.2536776065826416,17.941936492919922
327,-0.5008625391532074,3.957535602829673,0.0001,0.2538849711418152,18.099063873291016
328,-0.5126179246739908,3.9567940560254184,0.0001,0.2537541091442108,18.25790786743164
329,-0.5215541164983403,3.95618136362596,0.0001,0.25390052795410156,18.418346405029297
330,-0.5311832539737225,3.956404859369451,0.0001,0.2539723217487335,18.580320358276367
331,-0.5402914011342959,3.9556544585661455,0.0001,0.25400084257125854,18.74398422241211
332,-0.5500833649526943,3.955931945280595,0.0001,0.2540232837200165,18.90909194946289
333,-0.5585633387619798,3.955932205373591,0.0001,0.25415244698524475,19.075654983520508
